,FlightPlanID,GUFI,ADEP,ATOT,SOBT,SOBT+30,Date,DelayTime
0,9003885,VIBOS,ZGGG,2018-01-09 22:56:00,2018-01-09 22:20:00,2018-01-09 22:50:00,2018-01-09 00:00:00,6.0
1,9003895,VIBOS,ZGGG,2018-01-09 20:04:00,2018-01-09 19:55:00,2018-01-09 20:25:00,2018-01-09 00:00:00,-21.0
2,9003913,VIBOS,ZGGG,2018-01-09 22:03:00,2018-01-09 21:50:00,2018-01-09 22:20:00,2018-01-09 00:00:00,-17.0
3,9004002,VIBOS,ZGGG,2018-01-09 22:09:00,2018-01-09 22:00:00,2018-01-09 22:30:00,2018-01-09 00:00:00,-21.0
4,9004051,VIBOS,ZGGG,2018-01-09 20:00:00,2018-01-09 19:45:00,2018-01-09 20:15:00,2018-01-09 00:00:00,-15.0
5,9004147,VIBOS,ZGGG,2018-01-09 21:09:00,2018-01-09 20:30:00,2018-01-09 21:00:00,2018-01-09 00:00:00,9.0
6,9004471,VIBOS,ZGGG,2018-01-09 19:56:00,2018-01-09 19:15:00,2018-01-09 19:45:00,2018-01-09 00:00:00,11.0
7,9004481,VIBOS,ZGGG,2018-01-09 20:28:00,2018-01-09 19:30:00,2018-01-09 20:00:00,2018-01-09 00:00:00,28.0
8,9004973,VIBOS,ZGGG,2018-01-09 21:56:00,2018-01-09 21:50:00,2018-01-09 22:20:00,2018-01-09 00:00:00,-24.0
9,9005076,VIBOS,ZGGG,2018-01-10 02:43:00,2018-01-10 02:30:00,2018-01-10 03:00:00,2018-01-10 00:00:00,-17.0
10,9005239,VIBOS,ZGGG,2018-01-10 00:27:00,2018-01-10 00:10:00,2018-01-10 00:40:00,2018-01-10 00:00:00,-13.0
11,9005252,VIBOS,ZGGG,2018-01-10 03:15:00,2018-01-10 02:50:00,2018-01-10 03:20:00,2018-01-10 00:00:00,-5.0
12,9005255,VIBOS,ZGGG,2018-01-10 08:24:00,2018-01-10 05:45:00,2018-01-10 06:15:00,2018-01-10 00:00:00,129.0
13,9005256,VIBOS,ZGGG,2018-01-10 04:13:00,2018-01-10 03:55:00,2018-01-10 04:25:00,2018-01-10 00:00:00,-12.0
14,9005263,VIBOS,ZGGG,2018-01-10 05:54:00,2018-01-10 05:55:00,2018-01-10 06:25:00,2018-01-10 00:00:00,-31.0
15,9005269,VIBOS,ZGGG,2018-01-10 03:40:00,2018-01-10 03:10:00,2018-01-10 03:40:00,2018-01-10 00:00:00,0.0
16,9005293,VIBOS,ZGGG,2018-01-10 02:00:00,2018-01-10 01:35:00,2018-01-10 02:05:00,2018-01-10 00:00:00,-5.0
17,9005298,VIBOS,ZGGG,2018-01-10 04:06:00,2018-01-10 03:45:00,2018-01-10 04:15:00,2018-01-10 00:00:00,-9.0
18,9005304,VIBOS,ZGGG,2018-01-10 02:09:00,2018-01-10 02:00:00,2018-01-10 02:30:00,2018-01-10 00:00:00,-21.0
19,9005522,VIBOS,ZGGG,2018-01-10 05:05:00,2018-01-10 03:45:00,2018-01-10 04:15:00,2018-01-10 00:00:00,50.0
20,9005733,VIBOS,ZGGG,2018-01-10 08:28:00,2018-01-10 07:30:00,2018-01-10 08:00:00,2018-01-10 00:00:00,28.0
21,9005738,VIBOS,ZGGG,2018-01-10 08:58:00,2018-01-10 08:35:00,2018-01-10 09:05:00,2018-01-10 00:00:00,-7.0
22,9005752,VIBOS,ZGGG,2018-01-10 08:56:00,2018-01-10 08:30:00,2018-01-10 09:00:00,2018-01-10 00:00:00,-4.0
23,9005767,VIBOS,ZGGG,2018-01-10 11:43:00,2018-01-10 11:35:00,2018-01-10 12:05:00,2018-01-10 00:00:00,-22.0
24,9005847,VIBOS,ZGGG,2018-01-10 10:01:00,2018-01-10 09:50:00,2018-01-10 10:20:00,2018-01-10 00:00:00,-19.0
25,9005879,VIBOS,ZGGG,2018-01-10 10:21:00,2018-01-10 09:55:00,2018-01-10 10:25:00,2018-01-10 00:00:00,-4.0
26,9005909,VIBOS,ZGGG,2018-01-10 11:24:00,2018-01-10 11:05:00,2018-01-10 11:35:00,2018-01-10 00:00:00,-11.0
27,9006141,VIBOS,ZGGG,2018-01-10 07:02:00,2018-01-10 06:50:00,2018-01-10 07:20:00,2018-01-10 00:00:00,-18.0
28,9006147,VIBOS,ZGGG,2018-01-10 06:42:00,2018-01-10 06:10:00,2018-01-10 06:40:00,2018-01-10 00:00:00,2.0
29,9006542,VIBOS,ZGGG,2018-01-10 13:04:00,2018-01-10 10:50:00,2018-01-10 11:20:00,2018-01-10 00:00:00,104.0
30,9006563,VIBOS,ZGGG,2018-01-10 08:41:00,2018-01-10 08:25:00,2018-01-10 08:55:00,2018-01-10 00:00:00,-14.0
31,9006605,VIBOS,ZGGG,2018-01-10 08:07:00,2018-01-10 08:00:00,2018-01-10 08:30:00,2018-01-10 00:00:00,-23.0
32,9006652,VIBOS,ZGGG,2018-01-10 09:47:00,2018-01-10 09:35:00,2018-01-10 10:05:00,2018-01-10 00:00:00,-18.0
33,9006894,VIBOS,ZGGG,2018-01-10 11:19:00,2018-01-10 10:45:00,2018-01-10 11:15:00,2018-01-10 00:00:00,4.0
34,9007127,VIBOS,ZGGG,2018-01-10 09:25:00,2018-01-10 09:20:00,2018-01-10 09:50:00,2018-01-10 00:00:00,-25.0
35,9007253,VIBOS,ZGGG,2018-01-10 07:16:00,2018-01-10 07:05:00,2018-01-10 07:35:00,2018-01-10 00:00:00,-19.0
36,9007574,VIBOS,ZGGG,2018-01-10 11:01:00,2018-01-10 10:30:00,2018-01-10 11:00:00,2018-01-10 00:00:00,1.0
37,9007926,VIBOS,ZGGG,2018-01-10 08:30:00,2018-01-10 08:20:00,2018-01-10 08:50:00,2018-01-10 00:00:00,-20.0
38,9008103,VIBOS,ZGGG,2018-01-10 11:38:00,2018-01-10 11:05:00,2018-01-10 11:35:00,2018-01-10 00:00:00,3.0
39,9008161,VIBOS,ZGGG,2018-01-10 09:24:00,2018-01-10 08:45:00,2018-01-10 09:15:00,2018-01-10 00:00:00,9.0
40,9009095,VIBOS,ZGGG,2018-01-10 13:37:00,2018-01-10 13:20:00,2018-01-10 13:50:00,2018-01-10 00:00:00,-13.0
41,9009100,VIBOS,ZGGG,2018-01-10 16:06:00,2018-01-10 14:40:00,2018-01-10 15:10:00,2018-01-10 00:00:00,56.0
42,9009109,VIBOS,ZGGG,2018-01-10 15:56:00,2018-01-10 15:20:00,2018-01-10 15:50:00,2018-01-10 00:00:00,6.0
43,9009295,VIBOS,ZGGG,2018-01-10 16:50:00,2018-01-10 15:30:00,2018-01-10 16:00:00,2018-01-10 00:00:00,50.0
44,9009297,VIBOS,ZGGG,2018-01-10 13:56:00,2018-01-10 13:30:00,2018-01-10 14:00:00,2018-01-10 00:00:00,-4.0
45,9009530,VIBOS,ZGGG,2018-01-10 18:29:00,2018-01-10 17:45:00,2018-01-10 18:15:00,2018-01-10 00:00:00,14.0
46,9009544,VIBOS,ZGGG,2018-01-10 18:57:00,2018-01-10 17:40:00,2018-01-10 18:10:00,2018-01-10 00:00:00,47.0
47,9009603,VIBOS,ZGGG,2018-01-10 14:35:00,2018-01-10 14:00:00,2018-01-10 14:30:00,2018-01-10 00:00:00,5.0
48,9009631,VIBOS,ZGGG,2018-01-10 13:13:00,2018-01-10 13:15:00,2018-01-10 13:45:00,2018-01-10 00:00:00,-32.0
49,9009633,VIBOS,ZGGG,2018-01-10 12:20:00,2018-01-10 12:15:00,2018-01-10 12:45:00,2018-01-10 00:00:00,-25.0
50,9009651,VIBOS,ZGGG,2018-01-10 18:05:00,2018-01-10 17:50:00,2018-01-10 18:20:00,2018-01-10 00:00:00,-15.0
51,9009668,VIBOS,ZGGG,2018-01-10 15:58:00,2018-01-10 15:40:00,2018-01-10 16:10:00,2018-01-10 00:00:00,-12.0
52,9009741,VIBOS,ZGGG,2018-01-10 17:12:00,2018-01-10 16:15:00,2018-01-10 16:45:00,2018-01-10 00:00:00,27.0
53,9009755,VIBOS,ZGGG,2018-01-10 14:50:00,2018-01-10 14:35:00,2018-01-10 15:05:00,2018-01-10 00:00:00,-15.0
54,9010084,VIBOS,ZGGG,2018-01-10 13:28:00,2018-01-10 13:10:00,2018-01-10 13:40:00,2018-01-10 00:00:00,-12.0
55,9010121,VIBOS,ZGGG,2018-01-10 16:30:00,2018-01-10 15:25:00,2018-01-10 15:55:00,2018-01-10 00:00:00,35.0
56,9010125,VIBOS,ZGGG,2018-01-10 13:09:00,2018-01-10 12:35:00,2018-01-10 13:05:00,2018-01-10 00:00:00,4.0
57,9010423,VIBOS,ZGGG,2018-01-10 19:21:00,2018-01-10 17:55:00,2018-01-10 18:25:00,2018-01-10 00:00:00,56.0
58,9010525,VIBOS,ZGGG,2018-01-10 17:36:00,2018-01-10 17:15:00,2018-01-10 17:45:00,2018-01-10 00:00:00,-9.0
59,9010725,VIBOS,ZGGG,2018-01-10 13:45:00,2018-01-10 13:05:00,2018-01-10 13:35:00,2018-01-10 00:00:00,10.0
60,9010727,VIBOS,ZGGG,2018-01-10 18:45:00,2018-01-10 17:50:00,2018-01-10 18:20:00,2018-01-10 00:00:00,25.0
61,9011012,VIBOS,ZGGG,2018-01-10 17:26:00,2018-01-10 16:00:00,2018-01-10 16:30:00,2018-01-10 00:00:00,56.0
62,9011388,VIBOS,ZGGG,2018-01-10 14:33:00,2018-01-10 14:20:00,2018-01-10 14:50:00,2018-01-10 00:00:00,-17.0
63,9011553,VIBOS,ZGGG,2018-01-10 13:05:00,2018-01-10 12:45:00,2018-01-10 13:15:00,2018-01-10 00:00:00,-10.0
64,9011945,VIBOS,ZGGG,2018-01-09 05:41:00,2018-01-09 05:00:00,2018-01-09 05:30:00,2018-01-09 00:00:00,11.0
65,9012260,VIBOS,ZGGG,2018-01-10 21:36:00,2018-01-10 21:00:00,2018-01-10 21:30:00,2018-01-10 00:00:00,6.0
66,9012261,VIBOS,ZGGG,2018-01-10 21:39:00,2018-01-10 21:30:00,2018-01-10 22:00:00,2018-01-10 00:00:00,-21.0
67,9012268,VIBOS,ZGGG,2018-01-10 21:26:00,2018-01-10 21:10:00,2018-01-10 21:40:00,2018-01-10 00:00:00,-14.0
68,9012270,VIBOS,ZGGG,2018-01-10 21:29:00,2018-01-10 21:15:00,2018-01-10 21:45:00,2018-01-10 00:00:00,-16.0
69,9012271,VIBOS,ZGGG,2018-01-11 00:08:00,2018-01-10 23:45:00,2018-01-11 00:15:00,2018-01-11 00:00:00,-7.0
70,9012290,VIBOS,ZGGG,2018-01-10 23:26:00,2018-01-10 23:10:00,2018-01-10 23:40:00,2018-01-10 00:00:00,-14.0
71,9012433,VIBOS,ZGGG,2018-01-10 23:43:00,2018-01-10 23:25:00,2018-01-10 23:55:00,2018-01-10 00:00:00,-12.0
72,9012435,VIBOS,ZGGG,2018-01-10 22:19:00,2018-01-10 21:25:00,2018-01-10 21:55:00,2018-01-10 00:00:00,24.0
73,9012501,VIBOS,ZGGG,2018-01-10 20:47:00,2018-01-10 20:25:00,2018-01-10 20:55:00,2018-01-10 00:00:00,-8.0
74,9012585,VIBOS,ZGGG,2018-01-10 22:41:00,2018-01-10 22:10:00,2018-01-10 22:40:00,2018-01-10 00:00:00,1.0
75,9012930,VIBOS,ZGGG,2018-01-10 21:00:00,2018-01-10 21:10:00,2018-01-10 21:40:00,2018-01-10 00:00:00,-40.0
76,9012935,VIBOS,ZGGG,2018-01-10 19:31:00,2018-01-10 19:00:00,2018-01-10 19:30:00,2018-01-10 00:00:00,1.0
77,9012938,VIBOS,ZGGG,2018-01-10 18:11:00,2018-01-10 18:00:00,2018-01-10 18:30:00,2018-01-10 00:00:00,-19.0
78,9012952,VIBOS,ZGGG,2018-01-10 21:43:00,2018-01-10 21:30:00,2018-01-10 22:00:00,2018-01-10 00:00:00,-17.0
79,9012961,VIBOS,ZGGG,2018-01-10 19:08:00,2018-01-10 19:00:00,2018-01-10 19:30:00,2018-01-10 00:00:00,-22.0
80,9012965,VIBOS,ZGGG,2018-01-10 18:56:00,2018-01-10 18:50:00,2018-01-10 19:20:00,2018-01-10 00:00:00,-24.0
81,9013032,VIBOS,ZGGG,2018-01-10 18:22:00,2018-01-10 18:00:00,2018-01-10 18:30:00,2018-01-10 00:00:00,-8.0
82,9013046,VIBOS,ZGGG,2018-01-10 22:36:00,2018-01-10 22:00:00,2018-01-10 22:30:00,2018-01-10 00:00:00,6.0
83,9013322,VIBOS,ZGGG,2018-01-10 22:14:00,2018-01-10 22:10:00,2018-01-10 22:40:00,2018-01-10 00:00:00,-26.0
84,9013329,VIBOS,ZGGG,2018-01-10 19:04:00,2018-01-10 18:20:00,2018-01-10 18:50:00,2018-01-10 00:00:00,14.0
85,9013331,VIBOS,ZGGG,2018-01-10 20:35:00,2018-01-10 20:35:00,2018-01-10 21:05:00,2018-01-10 00:00:00,-30.0
86,9013354,VIBOS,ZGGG,2018-01-11 01:32:00,2018-01-10 23:00:00,2018-01-10 23:30:00,2018-01-10 00:00:00,122.0
87,9013359,VIBOS,ZGGG,2018-01-10 19:40:00,2018-01-10 19:30:00,2018-01-10 20:00:00,2018-01-10 00:00:00,-20.0
88,9013467,VIBOS,ZGGG,2018-01-10 23:41:00,2018-01-10 23:30:00,2018-01-11 00:00:00,2018-01-11 00:00:00,-19.0
89,9013644,VIBOS,ZGGG,2018-01-10 23:30:00,2018-01-10 23:20:00,2018-01-10 23:50:00,2018-01-10 00:00:00,-20.0
90,9013720,VIBOS,ZGGG,2018-01-10 22:03:00,2018-01-10 22:00:00,2018-01-10 22:30:00,2018-01-10 00:00:00,-27.0
91,9013776,VIBOS,ZGGG,2018-01-10 23:01:00,2018-01-10 22:45:00,2018-01-10 23:15:00,2018-01-10 00:00:00,-14.0
92,9013777,VIBOS,ZGGG,2018-01-10 20:59:00,2018-01-10 19:45:00,2018-01-10 20:15:00,2018-01-10 00:00:00,44.0
93,9013862,VIBOS,ZGGG,2018-01-10 20:24:00,2018-01-10 20:05:00,2018-01-10 20:35:00,2018-01-10 00:00:00,-11.0
94,9014185,VIBOS,ZGGG,2018-01-10 18:37:00,2018-01-10 18:20:00,2018-01-10 18:50:00,2018-01-10 00:00:00,-13.0
95,9014207,VIBOS,ZGGG,2018-01-10 19:43:00,2018-01-10 19:30:00,2018-01-10 20:00:00,2018-01-10 00:00:00,-17.0
96,9014683,VIBOS,ZGGG,2018-01-11 00:04:00,2018-01-10 23:30:00,2018-01-11 00:00:00,2018-01-11 00:00:00,4.0
97,9014849,VIBOS,ZGGG,2018-01-11 06:02:00,2018-01-11 05:50:00,2018-01-11 06:20:00,2018-01-11 00:00:00,-18.0
98,9015022,VIBOS,ZGGG,2018-01-11 01:36:00,2018-01-11 01:15:00,2018-01-11 01:45:00,2018-01-11 00:00:00,-9.0
99,9015295,VIBOS,ZGGG,2018-01-11 05:31:00,2018-01-11 05:10:00,2018-01-11 05:40:00,2018-01-11 00:00:00,-9.0
100,9015310,VIBOS,ZGGG,2018-01-11 00:15:00,2018-01-11 00:10:00,2018-01-11 00:40:00,2018-01-11 00:00:00,-25.0
101,9015323,VIBOS,ZGGG,2018-01-11 05:32:00,2018-01-11 03:35:00,2018-01-11 04:05:00,2018-01-11 00:00:00,87.0
102,9015325,VIBOS,ZGGG,2018-01-11 04:38:00,2018-01-11 04:00:00,2018-01-11 04:30:00,2018-01-11 00:00:00,8.0
103,9015332,VIBOS,ZGGG,2018-01-11 00:39:00,2018-01-11 00:10:00,2018-01-11 00:40:00,2018-01-11 00:00:00,-1.0
104,9015547,VIBOS,ZGGG,2018-01-11 09:14:00,2018-01-11 08:55:00,2018-01-11 09:25:00,2018-01-11 00:00:00,-11.0
105,9015765,VIBOS,ZGGG,2018-01-11 10:57:00,2018-01-11 10:45:00,2018-01-11 11:15:00,2018-01-11 00:00:00,-18.0
106,9015786,VIBOS,ZGGG,2018-01-11 06:24:00,2018-01-11 06:15:00,2018-01-11 06:45:00,2018-01-11 00:00:00,-21.0
107,9015900,VIBOS,ZGGG,2018-01-11 06:34:00,2018-01-11 06:20:00,2018-01-11 06:50:00,2018-01-11 00:00:00,-16.0
108,9016201,VIBOS,ZGGG,2018-01-11 11:04:00,2018-01-11 10:55:00,2018-01-11 11:25:00,2018-01-11 00:00:00,-21.0
109,9016206,VIBOS,ZGGG,2018-01-11 07:27:00,2018-01-11 07:10:00,2018-01-11 07:40:00,2018-01-11 00:00:00,-13.0
110,9016225,VIBOS,ZGGG,2018-01-11 08:10:00,2018-01-11 07:50:00,2018-01-11 08:20:00,2018-01-11 00:00:00,-10.0
111,9016352,VIBOS,ZGGG,2018-01-11 08:38:00,2018-01-11 08:25:00,2018-01-11 08:55:00,2018-01-11 00:00:00,-17.0
112,9016403,VIBOS,ZGGG,2018-01-11 08:07:00,2018-01-11 08:05:00,2018-01-11 08:35:00,2018-01-11 00:00:00,-28.0
113,9016623,VIBOS,ZGGG,2018-01-11 08:24:00,2018-01-11 08:10:00,2018-01-11 08:40:00,2018-01-11 00:00:00,-16.0
114,9016648,VIBOS,ZGGG,2018-01-11 08:44:00,2018-01-11 08:30:00,2018-01-11 09:00:00,2018-01-11 00:00:00,-16.0
115,9016651,VIBOS,ZGGG,2018-01-11 11:25:00,2018-01-11 11:20:00,2018-01-11 11:50:00,2018-01-11 00:00:00,-25.0
116,9016652,VIBOS,ZGGG,2018-01-11 11:12:00,2018-01-11 08:35:00,2018-01-11 09:05:00,2018-01-11 00:00:00,127.0
117,9016695,VIBOS,ZGGG,2018-01-11 06:36:00,2018-01-11 06:30:00,2018-01-11 07:00:00,2018-01-11 00:00:00,-24.0
118,9016708,VIBOS,ZGGG,2018-01-11 07:02:00,2018-01-11 06:50:00,2018-01-11 07:20:00,2018-01-11 00:00:00,-18.0
119,9016721,VIBOS,ZGGG,2018-01-11 08:08:00,2018-01-11 07:55:00,2018-01-11 08:25:00,2018-01-11 00:00:00,-17.0
120,9016724,VIBOS,ZGGG,2018-01-11 10:40:00,2018-01-11 10:40:00,2018-01-11 11:10:00,2018-01-11 00:00:00,-30.0
121,9016741,VIBOS,ZGGG,2018-01-11 07:30:00,2018-01-11 07:20:00,2018-01-11 07:50:00,2018-01-11 00:00:00,-20.0
122,9016753,VIBOS,ZGGG,2018-01-11 08:27:00,2018-01-11 07:50:00,2018-01-11 08:20:00,2018-01-11 00:00:00,7.0
123,9016775,VIBOS,ZGGG,2018-01-11 10:35:00,2018-01-11 09:00:00,2018-01-11 09:30:00,2018-01-11 00:00:00,65.0
124,9016787,VIBOS,ZGGG,2018-01-11 10:17:00,2018-01-11 10:05:00,2018-01-11 10:35:00,2018-01-11 00:00:00,-18.0
125,9016981,VIBOS,ZGGG,2018-01-11 07:45:00,2018-01-11 07:30:00,2018-01-11 08:00:00,2018-01-11 00:00:00,-15.0
126,9017089,VIBOS,ZGGG,2018-01-11 08:02:00,2018-01-11 07:20:00,2018-01-11 07:50:00,2018-01-11 00:00:00,12.0
127,9017169,VIBOS,ZGGG,2018-01-11 10:11:00,2018-01-11 09:40:00,2018-01-11 10:10:00,2018-01-11 00:00:00,1.0
128,9017602,VIBOS,ZGGG,2018-01-11 07:22:00,2018-01-11 07:00:00,2018-01-11 07:30:00,2018-01-11 00:00:00,-8.0
129,9017607,VIBOS,ZGGG,2018-01-11 06:27:00,2018-01-11 06:25:00,2018-01-11 06:55:00,2018-01-11 00:00:00,-28.0
130,9017618,VIBOS,ZGGG,2018-01-11 07:23:00,2018-01-11 07:10:00,2018-01-11 07:40:00,2018-01-11 00:00:00,-17.0
131,9017890,VIBOS,ZGGG,2018-01-11 07:44:00,2018-01-11 07:05:00,2018-01-11 07:35:00,2018-01-11 00:00:00,9.0
132,9017925,VIBOS,ZGGG,2018-01-11 09:45:00,2018-01-11 08:45:00,2018-01-11 09:15:00,2018-01-11 00:00:00,30.0
133,9018092,VIBOS,ZGGG,2018-01-11 06:47:00,2018-01-11 06:25:00,2018-01-11 06:55:00,2018-01-11 00:00:00,-8.0
134,9018152,VIBOS,ZGGG,2018-01-11 10:03:00,2018-01-11 09:30:00,2018-01-11 10:00:00,2018-01-11 00:00:00,3.0
135,9018422,VIBOS,ZGGG,2018-01-11 14:52:00,2018-01-11 14:45:00,2018-01-11 15:15:00,2018-01-11 00:00:00,-23.0
136,9018439,VIBOS,ZGGG,2018-01-11 14:14:00,2018-01-11 14:00:00,2018-01-11 14:30:00,2018-01-11 00:00:00,-16.0
137,9018442,VIBOS,ZGGG,2018-01-11 17:45:00,2018-01-11 17:15:00,2018-01-11 17:45:00,2018-01-11 00:00:00,0.0
138,9018452,VIBOS,ZGGG,2018-01-11 14:39:00,2018-01-11 14:15:00,2018-01-11 14:45:00,2018-01-11 00:00:00,-6.0
139,9018626,VIBOS,ZGGG,2018-01-11 14:32:00,2018-01-11 14:15:00,2018-01-11 14:45:00,2018-01-11 00:00:00,-13.0
140,9018843,VIBOS,ZGGG,2018-01-11 19:23:00,2018-01-11 17:55:00,2018-01-11 18:25:00,2018-01-11 00:00:00,58.0
141,9019202,VIBOS,ZGGG,2018-01-11 16:03:00,2018-01-11 16:05:00,2018-01-11 16:35:00,2018-01-11 00:00:00,-32.0
142,9019249,VIBOS,ZGGG,2018-01-11 14:26:00,2018-01-11 13:50:00,2018-01-11 14:20:00,2018-01-11 00:00:00,6.0
143,9019405,VIBOS,ZGGG,2018-01-11 13:09:00,2018-01-11 12:55:00,2018-01-11 13:25:00,2018-01-11 00:00:00,-16.0
144,9019428,VIBOS,ZGGG,2018-01-11 12:33:00,2018-01-11 12:20:00,2018-01-11 12:50:00,2018-01-11 00:00:00,-17.0
145,9019636,VIBOS,ZGGG,2018-01-11 12:45:00,2018-01-11 12:15:00,2018-01-11 12:45:00,2018-01-11 00:00:00,0.0
146,9019656,VIBOS,ZGGG,2018-01-11 17:25:00,2018-01-11 17:25:00,2018-01-11 17:55:00,2018-01-11 00:00:00,-30.0
147,9019822,VIBOS,ZGGG,2018-01-11 13:43:00,2018-01-11 13:25:00,2018-01-11 13:55:00,2018-01-11 00:00:00,-12.0
148,9019985,VIBOS,ZGGG,2018-01-11 18:36:00,2018-01-11 17:55:00,2018-01-11 18:25:00,2018-01-11 00:00:00,11.0
149,9020333,VIBOS,ZGGG,2018-01-11 17:09:00,2018-01-11 15:30:00,2018-01-11 16:00:00,2018-01-11 00:00:00,69.0
150,9020403,VIBOS,ZGGG,2018-01-11 17:27:00,2018-01-11 15:50:00,2018-01-11 16:20:00,2018-01-11 00:00:00,67.0
151,9020590,VIBOS,ZGGG,2018-01-11 15:57:00,2018-01-11 15:30:00,2018-01-11 16:00:00,2018-01-11 00:00:00,-3.0
152,9020775,VIBOS,ZGGG,2018-01-11 16:57:00,2018-01-11 16:40:00,2018-01-11 17:10:00,2018-01-11 00:00:00,-13.0
153,9020919,VIBOS,ZGGG,2018-01-11 12:35:00,2018-01-11 12:30:00,2018-01-11 13:00:00,2018-01-11 00:00:00,-25.0
154,9021146,VIBOS,ZGGG,2018-01-11 14:13:00,2018-01-11 14:00:00,2018-01-11 14:30:00,2018-01-11 00:00:00,-17.0
155,9021843,VIBOS,ZGGG,2018-01-11 19:41:00,2018-01-11 19:10:00,2018-01-11 19:40:00,2018-01-11 00:00:00,1.0
156,9021846,VIBOS,ZGGG,2018-01-11 22:02:00,2018-01-11 21:20:00,2018-01-11 21:50:00,2018-01-11 00:00:00,12.0
157,9021848,VIBOS,ZGGG,2018-01-11 22:25:00,2018-01-11 21:00:00,2018-01-11 21:30:00,2018-01-11 00:00:00,55.0
158,9021855,VIBOS,ZGGG,2018-01-11 22:34:00,2018-01-11 22:05:00,2018-01-11 22:35:00,2018-01-11 00:00:00,-1.0
159,9021946,VIBOS,ZGGG,2018-01-12 00:58:00,2018-01-11 23:55:00,2018-01-12 00:25:00,2018-01-12 00:00:00,33.0
160,9022110,VIBOS,ZGGG,2018-01-11 23:05:00,2018-01-11 22:40:00,2018-01-11 23:10:00,2018-01-11 00:00:00,-5.0
161,9022229,VIBOS,ZGGG,2018-01-11 21:02:00,2018-01-11 19:55:00,2018-01-11 20:25:00,2018-01-11 00:00:00,37.0
162,9022498,VIBOS,ZGGG,2018-01-11 19:25:00,2018-01-11 19:00:00,2018-01-11 19:30:00,2018-01-11 00:00:00,-5.0
163,9022499,VIBOS,ZGGG,2018-01-11 22:14:00,2018-01-11 21:00:00,2018-01-11 21:30:00,2018-01-11 00:00:00,44.0
164,9022553,VIBOS,ZGGG,2018-01-11 23:09:00,2018-01-11 23:00:00,2018-01-11 23:30:00,2018-01-11 00:00:00,-21.0
165,9022600,VIBOS,ZGGG,2018-01-11 20:38:00,2018-01-11 19:00:00,2018-01-11 19:30:00,2018-01-11 00:00:00,68.0
166,9022616,VIBOS,ZGGG,2018-01-11 21:15:00,2018-01-11 20:00:00,2018-01-11 20:30:00,2018-01-11 00:00:00,45.0
167,9022708,VIBOS,ZGGG,2018-01-11 20:09:00,2018-01-11 19:45:00,2018-01-11 20:15:00,2018-01-11 00:00:00,-6.0
168,9022714,VIBOS,ZGGG,2018-01-11 21:53:00,2018-01-11 21:05:00,2018-01-11 21:35:00,2018-01-11 00:00:00,18.0
169,9022716,VIBOS,ZGGG,2018-01-11 20:45:00,2018-01-11 20:30:00,2018-01-11 21:00:00,2018-01-11 00:00:00,-15.0
170,9022991,VIBOS,ZGGG,2018-01-11 21:57:00,2018-01-11 21:20:00,2018-01-11 21:50:00,2018-01-11 00:00:00,7.0
171,9023101,VIBOS,ZGGG,2018-01-11 22:04:00,2018-01-11 21:30:00,2018-01-11 22:00:00,2018-01-11 00:00:00,4.0
172,9023481,VIBOS,ZGGG,2018-01-11 19:01:00,2018-01-11 18:55:00,2018-01-11 19:25:00,2018-01-11 00:00:00,-24.0
173,9023613,VIBOS,ZGGG,2018-01-11 20:37:00,2018-01-11 20:20:00,2018-01-11 20:50:00,2018-01-11 00:00:00,-13.0
174,9023919,VIBOS,ZGGG,2018-01-11 21:29:00,2018-01-11 21:15:00,2018-01-11 21:45:00,2018-01-11 00:00:00,-16.0
175,9024470,VIBOS,ZGGG,2018-01-12 00:10:00,2018-01-12 00:20:00,2018-01-12 00:50:00,2018-01-12 00:00:00,-40.0
176,9024477,VIBOS,ZGGG,2018-01-12 06:14:00,2018-01-12 03:00:00,2018-01-12 03:30:00,2018-01-12 00:00:00,164.0
177,9024487,VIBOS,ZGGG,2018-01-12 04:38:00,2018-01-12 04:15:00,2018-01-12 04:45:00,2018-01-12 00:00:00,-7.0
178,9024492,VIBOS,ZGGG,2018-01-12 03:25:00,2018-01-12 02:50:00,2018-01-12 03:20:00,2018-01-12 00:00:00,5.0
179,9024786,VIBOS,ZGGG,2018-01-12 03:30:00,2018-01-12 03:20:00,2018-01-12 03:50:00,2018-01-12 00:00:00,-20.0
180,9024797,VIBOS,ZGGG,2018-01-12 04:37:00,2018-01-12 03:35:00,2018-01-12 04:05:00,2018-01-12 00:00:00,32.0
181,9024859,VIBOS,ZGGG,2018-01-12 03:03:00,2018-01-12 02:45:00,2018-01-12 03:15:00,2018-01-12 00:00:00,-12.0
182,9024867,VIBOS,ZGGG,2018-01-12 02:31:00,2018-01-12 02:20:00,2018-01-12 02:50:00,2018-01-12 00:00:00,-19.0
183,9024871,VIBOS,ZGGG,2018-01-12 02:38:00,2018-01-12 02:25:00,2018-01-12 02:55:00,2018-01-12 00:00:00,-17.0
184,9024875,VIBOS,ZGGG,2018-01-12 03:11:00,2018-01-12 02:50:00,2018-01-12 03:20:00,2018-01-12 00:00:00,-9.0
185,9024957,VIBOS,ZGGG,2018-01-12 06:50:00,2018-01-12 06:20:00,2018-01-12 06:50:00,2018-01-12 00:00:00,0.0
