,FlightPlanID,GUFI,ADES,ALDT,SIBT,SIBT+10,Date,DelayTime
0,9168963,GYA,ZGGG,2018-01-27 00:56:00,2018-01-27 01:10:00,2018-01-27 01:20:00,2018-01-27 00:00:00,-24.0
1,9169255,GYA,ZGGG,2018-01-26 21:43:00,2018-01-26 21:20:00,2018-01-26 21:30:00,2018-01-26 00:00:00,13.0
2,9169260,GYA,ZGGG,2018-01-26 23:20:00,2018-01-26 23:35:00,2018-01-26 23:45:00,2018-01-26 00:00:00,-25.0
3,9169449,GYA,ZGGG,2018-01-27 01:41:00,2018-01-27 01:50:00,2018-01-27 02:00:00,2018-01-27 00:00:00,-19.0
4,9169707,GYA,ZGGG,2018-01-27 00:53:00,2018-01-27 01:05:00,2018-01-27 01:15:00,2018-01-27 00:00:00,-22.0
5,9170036,GYA,ZGGG,2018-01-27 13:20:00,2018-01-27 14:20:00,2018-01-27 14:30:00,2018-01-27 00:00:00,-70.0
6,9170086,GYA,ZGGG,2018-01-27 09:25:00,2018-01-27 09:30:00,2018-01-27 09:40:00,2018-01-27 00:00:00,-15.0
7,9170324,GYA,ZGGG,2018-01-27 03:53:00,2018-01-27 04:20:00,2018-01-27 04:30:00,2018-01-27 00:00:00,-37.0
8,9170379,GYA,ZGGG,2018-01-27 04:50:00,2018-01-27 04:40:00,2018-01-27 04:50:00,2018-01-27 00:00:00,0.0
9,9170416,GYA,ZGGG,2018-01-27 03:45:00,2018-01-27 04:00:00,2018-01-27 04:10:00,2018-01-27 00:00:00,-25.0
10,9170453,GYA,ZGGG,2018-01-27 15:13:00,2018-01-27 15:15:00,2018-01-27 15:25:00,2018-01-27 00:00:00,-12.0
11,9170568,GYA,ZGGG,2018-01-27 10:56:00,2018-01-27 11:15:00,2018-01-27 11:25:00,2018-01-27 00:00:00,-29.0
12,9170572,GYA,ZGGG,2018-01-27 11:12:00,2018-01-27 11:25:00,2018-01-27 11:35:00,2018-01-27 00:00:00,-23.0
13,9170591,GYA,ZGGG,2018-01-27 12:37:00,2018-01-27 12:50:00,2018-01-27 13:00:00,2018-01-27 00:00:00,-23.0
14,9170608,GYA,ZGGG,2018-01-27 14:03:00,2018-01-27 13:55:00,2018-01-27 14:05:00,2018-01-27 00:00:00,-2.0
15,9170765,GYA,ZGGG,2018-01-27 12:01:00,2018-01-27 12:05:00,2018-01-27 12:15:00,2018-01-27 00:00:00,-14.0
16,9170777,GYA,ZGGG,2018-01-27 12:29:00,2018-01-27 12:35:00,2018-01-27 12:45:00,2018-01-27 00:00:00,-16.0
17,9170814,GYA,ZGGG,2018-01-27 14:08:00,2018-01-27 14:10:00,2018-01-27 14:20:00,2018-01-27 00:00:00,-12.0
18,9170852,GYA,ZGGG,2018-01-27 10:16:00,2018-01-27 10:45:00,2018-01-27 10:55:00,2018-01-27 00:00:00,-39.0
19,9170854,GYA,ZGGG,2018-01-27 09:20:00,2018-01-27 09:20:00,2018-01-27 09:30:00,2018-01-27 00:00:00,-10.0
20,9171199,GYA,ZGGG,2018-01-27 10:06:00,2018-01-27 09:40:00,2018-01-27 09:50:00,2018-01-27 00:00:00,16.0
21,9171239,GYA,ZGGG,2018-01-27 09:17:00,2018-01-27 09:40:00,2018-01-27 09:50:00,2018-01-27 00:00:00,-33.0
22,9171328,GYA,ZGGG,2018-01-27 15:10:00,2018-01-27 14:35:00,2018-01-27 14:45:00,2018-01-27 00:00:00,25.0
23,9171332,GYA,ZGGG,2018-01-27 12:14:00,2018-01-27 11:50:00,2018-01-27 12:00:00,2018-01-27 00:00:00,14.0
24,9171334,GYA,ZGGG,2018-01-27 11:06:00,2018-01-27 10:50:00,2018-01-27 11:00:00,2018-01-27 00:00:00,6.0
25,9171335,GYA,ZGGG,2018-01-27 13:30:00,2018-01-27 13:05:00,2018-01-27 13:15:00,2018-01-27 00:00:00,15.0
26,9171437,GYA,ZGGG,2018-01-27 12:57:00,2018-01-27 12:50:00,2018-01-27 13:00:00,2018-01-27 00:00:00,-3.0
27,9171451,GYA,ZGGG,2018-01-27 09:48:00,2018-01-27 10:15:00,2018-01-27 10:25:00,2018-01-27 00:00:00,-37.0
28,9171518,GYA,ZGGG,2018-01-27 10:41:00,2018-01-27 10:50:00,2018-01-27 11:00:00,2018-01-27 00:00:00,-19.0
29,9171688,GYA,ZGGG,2018-01-27 13:47:00,2018-01-27 13:40:00,2018-01-27 13:50:00,2018-01-27 00:00:00,-3.0
30,9171773,GYA,ZGGG,2018-01-27 11:18:00,2018-01-27 11:25:00,2018-01-27 11:35:00,2018-01-27 00:00:00,-17.0
31,9171902,GYA,ZGGG,2018-01-27 13:01:00,2018-01-27 10:50:00,2018-01-27 11:00:00,2018-01-27 00:00:00,121.0
32,9172015,GYA,ZGGG,2018-01-27 11:51:00,2018-01-27 12:05:00,2018-01-27 12:15:00,2018-01-27 00:00:00,-24.0
33,9172406,GYA,ZGGG,2018-01-27 12:41:00,2018-01-27 13:10:00,2018-01-27 13:20:00,2018-01-27 00:00:00,-39.0
34,9172586,GYA,ZGGG,2018-01-27 14:22:00,2018-01-27 14:40:00,2018-01-27 14:50:00,2018-01-27 00:00:00,-28.0
35,9172655,GYA,ZGGG,2018-01-27 11:34:00,2018-01-27 12:15:00,2018-01-27 12:25:00,2018-01-27 00:00:00,-51.0
36,9172837,GYA,ZGGG,2018-01-27 12:52:00,2018-01-27 12:55:00,2018-01-27 13:05:00,2018-01-27 00:00:00,-13.0
37,9172843,GYA,ZGGG,2018-01-27 15:25:00,2018-01-27 15:35:00,2018-01-27 15:45:00,2018-01-27 00:00:00,-20.0
38,9172844,GYA,ZGGG,2018-01-27 13:58:00,2018-01-27 14:15:00,2018-01-27 14:25:00,2018-01-27 00:00:00,-27.0
39,9173074,GYA,ZGGG,2018-01-27 13:33:00,2018-01-27 14:00:00,2018-01-27 14:10:00,2018-01-27 00:00:00,-37.0
40,9173656,GYA,ZGGG,2018-01-27 15:38:00,2018-01-27 15:50:00,2018-01-27 16:00:00,2018-01-27 00:00:00,-22.0
41,9173678,GYA,ZGGG,2018-01-27 19:20:00,2018-01-27 19:30:00,2018-01-27 19:40:00,2018-01-27 00:00:00,-20.0
42,9173689,GYA,ZGGG,2018-01-27 20:00:00,2018-01-27 20:15:00,2018-01-27 20:25:00,2018-01-27 00:00:00,-25.0
43,9173858,GYA,ZGGG,2018-01-27 20:09:00,2018-01-27 20:20:00,2018-01-27 20:30:00,2018-01-27 00:00:00,-21.0
44,9173878,GYA,ZGGG,2018-01-28 01:58:00,2018-01-28 02:30:00,2018-01-28 02:40:00,2018-01-28 00:00:00,-42.0
45,9174093,GYA,ZGGG,2018-01-27 18:21:00,2018-01-27 18:15:00,2018-01-27 18:25:00,2018-01-27 00:00:00,-4.0
46,9174288,GYA,ZGGG,2018-01-27 19:27:00,2018-01-27 19:25:00,2018-01-27 19:35:00,2018-01-27 00:00:00,-8.0
47,9174399,GYA,ZGGG,2018-01-27 15:41:00,2018-01-27 15:35:00,2018-01-27 15:45:00,2018-01-27 00:00:00,-4.0
48,9174442,GYA,ZGGG,2018-01-27 18:10:00,2018-01-27 18:15:00,2018-01-27 18:25:00,2018-01-27 00:00:00,-15.0
49,9174446,GYA,ZGGG,2018-01-27 18:07:00,2018-01-27 18:20:00,2018-01-27 18:30:00,2018-01-27 00:00:00,-23.0
50,9174456,GYA,ZGGG,2018-01-27 15:02:00,2018-01-27 14:55:00,2018-01-27 15:05:00,2018-01-27 00:00:00,-3.0
51,9174461,GYA,ZGGG,2018-01-27 20:49:00,2018-01-27 18:05:00,2018-01-27 18:15:00,2018-01-27 00:00:00,154.0
52,9174504,GYA,ZGGG,2018-01-27 20:18:00,2018-01-27 18:50:00,2018-01-27 19:00:00,2018-01-27 00:00:00,78.0
53,9174507,GYA,ZGGG,2018-01-27 15:04:00,2018-01-27 14:55:00,2018-01-27 15:05:00,2018-01-27 00:00:00,-1.0
54,9174511,GYA,ZGGG,2018-01-27 16:38:00,2018-01-27 16:35:00,2018-01-27 16:45:00,2018-01-27 00:00:00,-7.0
55,9174513,GYA,ZGGG,2018-01-27 14:33:00,2018-01-27 14:25:00,2018-01-27 14:35:00,2018-01-27 00:00:00,-2.0
56,9174540,GYA,ZGGG,2018-01-27 18:13:00,2018-01-27 18:10:00,2018-01-27 18:20:00,2018-01-27 00:00:00,-7.0
57,9174545,GYA,ZGGG,2018-01-27 16:09:00,2018-01-27 16:00:00,2018-01-27 16:10:00,2018-01-27 00:00:00,-1.0
58,9174547,GYA,ZGGG,2018-01-27 13:32:00,2018-01-27 13:40:00,2018-01-27 13:50:00,2018-01-27 00:00:00,-18.0
59,9174922,GYA,ZGGG,2018-01-27 15:53:00,2018-01-27 15:55:00,2018-01-27 16:05:00,2018-01-27 00:00:00,-12.0
60,9175235,GYA,ZGGG,2018-01-27 19:22:00,2018-01-27 19:45:00,2018-01-27 19:55:00,2018-01-27 00:00:00,-33.0
61,9175351,GYA,ZGGG,2018-01-27 17:06:00,2018-01-27 17:20:00,2018-01-27 17:30:00,2018-01-27 00:00:00,-24.0
62,9175515,GYA,ZGGG,2018-01-27 17:43:00,2018-01-27 17:40:00,2018-01-27 17:50:00,2018-01-27 00:00:00,-7.0
63,9175526,GYA,ZGGG,2018-01-27 19:20:00,2018-01-27 19:10:00,2018-01-27 19:20:00,2018-01-27 00:00:00,0.0
64,9175756,GYA,ZGGG,2018-01-27 15:36:00,2018-01-27 14:25:00,2018-01-27 14:35:00,2018-01-27 00:00:00,61.0
65,9175758,GYA,ZGGG,2018-01-27 14:41:00,2018-01-27 14:50:00,2018-01-27 15:00:00,2018-01-27 00:00:00,-19.0
66,9176098,GYA,ZGGG,2018-01-27 19:17:00,2018-01-27 19:50:00,2018-01-27 20:00:00,2018-01-27 00:00:00,-43.0
67,9176800,GYA,ZGGG,2018-01-25 02:13:00,2018-01-25 02:20:00,2018-01-25 02:30:00,2018-01-25 00:00:00,-17.0
68,9177187,GYA,ZGGG,2018-01-27 22:09:00,2018-01-27 22:45:00,2018-01-27 22:55:00,2018-01-27 00:00:00,-46.0
69,9177194,GYA,ZGGG,2018-01-28 07:14:00,2018-01-28 06:40:00,2018-01-28 06:50:00,2018-01-28 00:00:00,24.0
70,9177323,GYA,ZGGG,2018-01-28 00:47:00,2018-01-28 00:30:00,2018-01-28 00:40:00,2018-01-28 00:00:00,7.0
71,9177334,GYA,ZGGG,2018-01-28 02:32:00,2018-01-28 02:35:00,2018-01-28 02:45:00,2018-01-28 00:00:00,-13.0
72,9177458,GYA,ZGGG,2018-01-28 00:45:00,2018-01-28 00:40:00,2018-01-28 00:50:00,2018-01-28 00:00:00,-5.0
73,9177459,GYA,ZGGG,2018-01-27 20:33:00,2018-01-27 20:35:00,2018-01-27 20:45:00,2018-01-27 00:00:00,-12.0
74,9177473,GYA,ZGGG,2018-01-28 02:13:00,2018-01-28 01:35:00,2018-01-28 01:45:00,2018-01-28 00:00:00,28.0
75,9177477,GYA,ZGGG,2018-01-28 01:23:00,2018-01-28 01:25:00,2018-01-28 01:35:00,2018-01-28 00:00:00,-12.0
76,9177484,GYA,ZGGG,2018-01-28 00:25:00,2018-01-28 00:25:00,2018-01-28 00:35:00,2018-01-28 00:00:00,-10.0
77,9177841,GYA,ZGGG,2018-01-27 22:29:00,2018-01-27 22:55:00,2018-01-27 23:05:00,2018-01-27 00:00:00,-36.0
78,9177845,GYA,ZGGG,2018-01-27 20:10:00,2018-01-27 20:30:00,2018-01-27 20:40:00,2018-01-27 00:00:00,-30.0
79,9177864,GYA,ZGGG,2018-01-28 00:43:00,2018-01-28 01:05:00,2018-01-28 01:15:00,2018-01-28 00:00:00,-32.0
80,9177882,GYA,ZGGG,2018-01-28 00:32:00,2018-01-27 22:30:00,2018-01-27 22:40:00,2018-01-27 00:00:00,112.0
81,9177884,GYA,ZGGG,2018-01-27 21:16:00,2018-01-27 21:25:00,2018-01-27 21:35:00,2018-01-27 00:00:00,-19.0
82,9177890,GYA,ZGGG,2018-01-28 00:49:00,2018-01-28 00:50:00,2018-01-28 01:00:00,2018-01-28 00:00:00,-11.0
83,9177937,GYA,ZGGG,2018-01-27 20:22:00,2018-01-27 20:40:00,2018-01-27 20:50:00,2018-01-27 00:00:00,-28.0
84,9178108,GYA,ZGGG,2018-01-27 23:32:00,2018-01-27 22:50:00,2018-01-27 23:00:00,2018-01-27 00:00:00,32.0
85,9178150,GYA,ZGGG,2018-01-27 23:01:00,2018-01-27 23:10:00,2018-01-27 23:20:00,2018-01-27 00:00:00,-19.0
86,9178153,GYA,ZGGG,2018-01-28 01:32:00,2018-01-27 22:05:00,2018-01-27 22:15:00,2018-01-27 00:00:00,197.0
87,9178155,GYA,ZGGG,2018-01-28 01:34:00,2018-01-27 23:45:00,2018-01-27 23:55:00,2018-01-27 00:00:00,99.0
88,9178208,GYA,ZGGG,2018-01-27 20:44:00,2018-01-27 20:50:00,2018-01-27 21:00:00,2018-01-27 00:00:00,-16.0
89,9178210,GYA,ZGGG,2018-01-27 23:43:00,2018-01-27 23:30:00,2018-01-27 23:40:00,2018-01-27 00:00:00,3.0
90,9178219,GYA,ZGGG,2018-01-27 20:02:00,2018-01-27 20:10:00,2018-01-27 20:20:00,2018-01-27 00:00:00,-18.0
91,9178315,GYA,ZGGG,2018-01-27 23:49:00,2018-01-28 00:35:00,2018-01-28 00:45:00,2018-01-28 00:00:00,-56.0
92,9178333,GYA,ZGGG,2018-01-28 00:11:00,2018-01-28 00:15:00,2018-01-28 00:25:00,2018-01-28 00:00:00,-14.0
93,9178486,GYA,ZGGG,2018-01-28 00:20:00,2018-01-28 00:30:00,2018-01-28 00:40:00,2018-01-28 00:00:00,-20.0
94,9178568,GYA,ZGGG,2018-01-27 21:11:00,2018-01-27 20:40:00,2018-01-27 20:50:00,2018-01-27 00:00:00,21.0
95,9178614,GYA,ZGGG,2018-01-27 21:36:00,2018-01-27 21:45:00,2018-01-27 21:55:00,2018-01-27 00:00:00,-19.0
96,9178648,GYA,ZGGG,2018-01-27 23:36:00,2018-01-28 00:10:00,2018-01-28 00:20:00,2018-01-28 00:00:00,-44.0
97,9178773,GYA,ZGGG,2018-01-27 20:55:00,2018-01-27 21:05:00,2018-01-27 21:15:00,2018-01-27 00:00:00,-20.0
98,9178859,GYA,ZGGG,2018-01-28 01:37:00,2018-01-28 01:30:00,2018-01-28 01:40:00,2018-01-28 00:00:00,-3.0
99,9178898,GYA,ZGGG,2018-01-27 23:11:00,2018-01-27 23:10:00,2018-01-27 23:20:00,2018-01-27 00:00:00,-9.0
100,9178938,GYA,ZGGG,2018-01-28 02:22:00,2018-01-28 02:05:00,2018-01-28 02:15:00,2018-01-28 00:00:00,7.0
101,9178939,GYA,ZGGG,2018-01-28 00:14:00,2018-01-28 00:30:00,2018-01-28 00:40:00,2018-01-28 00:00:00,-26.0
102,9179029,GYA,ZGGG,2018-01-28 04:24:00,2018-01-28 05:00:00,2018-01-28 05:10:00,2018-01-28 00:00:00,-46.0
103,9179243,GYA,ZGGG,2018-01-27 22:37:00,2018-01-27 23:00:00,2018-01-27 23:10:00,2018-01-27 00:00:00,-33.0
104,9179401,GYA,ZGGG,2018-01-28 01:29:00,2018-01-28 00:40:00,2018-01-28 00:50:00,2018-01-28 00:00:00,39.0
105,9179727,GYA,ZGGG,2018-01-28 04:34:00,2018-01-28 05:30:00,2018-01-28 05:40:00,2018-01-28 00:00:00,-66.0
106,9179729,GYA,ZGGG,2018-01-28 17:07:00,2018-01-28 17:10:00,2018-01-28 17:20:00,2018-01-28 00:00:00,-13.0
107,9179733,GYA,ZGGG,2018-01-28 12:15:00,2018-01-28 12:45:00,2018-01-28 12:55:00,2018-01-28 00:00:00,-40.0
108,9179759,GYA,ZGGG,2018-01-28 07:32:00,2018-01-28 08:00:00,2018-01-28 08:10:00,2018-01-28 00:00:00,-38.0
109,9180155,GYA,ZGGG,2018-01-28 03:54:00,2018-01-28 03:10:00,2018-01-28 03:20:00,2018-01-28 00:00:00,34.0
110,9180199,GYA,ZGGG,2018-01-28 04:55:00,2018-01-28 04:40:00,2018-01-28 04:50:00,2018-01-28 00:00:00,5.0
111,9180293,GYA,ZGGG,2018-01-28 04:31:00,2018-01-28 05:05:00,2018-01-28 05:15:00,2018-01-28 00:00:00,-44.0
112,9180375,GYA,ZGGG,2018-01-28 16:04:00,2018-01-28 16:30:00,2018-01-28 16:40:00,2018-01-28 00:00:00,-36.0
113,9180377,GYA,ZGGG,2018-01-28 17:45:00,2018-01-28 17:35:00,2018-01-28 17:45:00,2018-01-28 00:00:00,0.0
114,9180606,GYA,ZGGG,2018-01-28 14:15:00,2018-01-28 14:10:00,2018-01-28 14:20:00,2018-01-28 00:00:00,-5.0
115,9181001,GYA,ZGGG,2018-01-28 12:28:00,2018-01-28 12:25:00,2018-01-28 12:35:00,2018-01-28 00:00:00,-7.0
116,9181096,GYA,ZGGG,2018-01-28 10:23:00,2018-01-28 10:50:00,2018-01-28 11:00:00,2018-01-28 00:00:00,-37.0
117,9181104,GYA,ZGGG,2018-01-28 13:24:00,2018-01-28 13:45:00,2018-01-28 13:55:00,2018-01-28 00:00:00,-31.0
118,9181118,GYA,ZGGG,2018-01-28 09:23:00,2018-01-28 09:40:00,2018-01-28 09:50:00,2018-01-28 00:00:00,-27.0
119,9181126,GYA,ZGGG,2018-01-28 12:55:00,2018-01-28 13:10:00,2018-01-28 13:20:00,2018-01-28 00:00:00,-25.0
120,9181128,GYA,ZGGG,2018-01-28 13:53:00,2018-01-28 10:10:00,2018-01-28 10:20:00,2018-01-28 00:00:00,213.0
121,9181212,GYA,ZGGG,2018-01-28 09:51:00,2018-01-28 10:15:00,2018-01-28 10:25:00,2018-01-28 00:00:00,-34.0
122,9181420,GYA,ZGGG,2018-01-28 12:58:00,2018-01-28 11:45:00,2018-01-28 11:55:00,2018-01-28 00:00:00,63.0
123,9181422,GYA,ZGGG,2018-01-28 09:36:00,2018-01-28 10:00:00,2018-01-28 10:10:00,2018-01-28 00:00:00,-34.0
124,9181453,GYA,ZGGG,2018-01-28 13:38:00,2018-01-28 13:40:00,2018-01-28 13:50:00,2018-01-28 00:00:00,-12.0
125,9181469,GYA,ZGGG,2018-01-28 14:07:00,2018-01-28 14:20:00,2018-01-28 14:30:00,2018-01-28 00:00:00,-23.0
126,9181558,GYA,ZGGG,2018-01-28 12:35:00,2018-01-28 12:40:00,2018-01-28 12:50:00,2018-01-28 00:00:00,-15.0
127,9181633,GYA,ZGGG,2018-01-28 12:30:00,2018-01-28 12:20:00,2018-01-28 12:30:00,2018-01-28 00:00:00,0.0
128,9181700,GYA,ZGGG,2018-01-28 07:45:00,2018-01-28 08:10:00,2018-01-28 08:20:00,2018-01-28 00:00:00,-35.0
129,9181962,GYA,ZGGG,2018-01-28 09:39:00,2018-01-28 09:50:00,2018-01-28 10:00:00,2018-01-28 00:00:00,-21.0
130,9182029,GYA,ZGGG,2018-01-28 12:00:00,2018-01-28 12:35:00,2018-01-28 12:45:00,2018-01-28 00:00:00,-45.0
131,9182120,GYA,ZGGG,2018-01-28 10:27:00,2018-01-28 10:40:00,2018-01-28 10:50:00,2018-01-28 00:00:00,-23.0
132,9182133,GYA,ZGGG,2018-01-28 12:48:00,2018-01-28 13:05:00,2018-01-28 13:15:00,2018-01-28 00:00:00,-27.0
133,9182183,GYA,ZGGG,2018-01-28 09:58:00,2018-01-28 10:10:00,2018-01-28 10:20:00,2018-01-28 00:00:00,-22.0
134,9182430,GYA,ZGGG,2018-01-28 19:55:00,2018-01-28 18:40:00,2018-01-28 18:50:00,2018-01-28 00:00:00,65.0
135,9183302,GYA,ZGGG,2018-01-28 15:00:00,2018-01-28 15:00:00,2018-01-28 15:10:00,2018-01-28 00:00:00,-10.0
136,9183358,GYA,ZGGG,2018-01-28 20:01:00,2018-01-28 20:00:00,2018-01-28 20:10:00,2018-01-28 00:00:00,-9.0
137,9183359,GYA,ZGGG,2018-01-28 16:26:00,2018-01-28 16:55:00,2018-01-28 17:05:00,2018-01-28 00:00:00,-39.0
138,9183365,GYA,ZGGG,2018-01-28 13:51:00,2018-01-28 14:15:00,2018-01-28 14:25:00,2018-01-28 00:00:00,-34.0
139,9183380,GYA,ZGGG,2018-01-28 18:04:00,2018-01-28 18:00:00,2018-01-28 18:10:00,2018-01-28 00:00:00,-6.0
140,9183385,GYA,ZGGG,2018-01-28 17:22:00,2018-01-28 17:35:00,2018-01-28 17:45:00,2018-01-28 00:00:00,-23.0
141,9183395,GYA,ZGGG,2018-01-28 17:57:00,2018-01-28 17:25:00,2018-01-28 17:35:00,2018-01-28 00:00:00,22.0
142,9183396,GYA,ZGGG,2018-01-28 14:18:00,2018-01-28 14:30:00,2018-01-28 14:40:00,2018-01-28 00:00:00,-22.0
143,9183401,GYA,ZGGG,2018-01-28 20:50:00,2018-01-28 20:00:00,2018-01-28 20:10:00,2018-01-28 00:00:00,40.0
144,9183407,GYA,ZGGG,2018-01-28 20:13:00,2018-01-28 20:15:00,2018-01-28 20:25:00,2018-01-28 00:00:00,-12.0
145,9183415,GYA,ZGGG,2018-01-28 18:28:00,2018-01-28 18:30:00,2018-01-28 18:40:00,2018-01-28 00:00:00,-12.0
146,9183417,GYA,ZGGG,2018-01-28 17:29:00,2018-01-28 18:30:00,2018-01-28 18:40:00,2018-01-28 00:00:00,-71.0
147,9183444,GYA,ZGGG,2018-01-28 14:55:00,2018-01-28 14:55:00,2018-01-28 15:05:00,2018-01-28 00:00:00,-10.0
148,9183574,GYA,ZGGG,2018-01-28 20:08:00,2018-01-28 20:20:00,2018-01-28 20:30:00,2018-01-28 00:00:00,-22.0
149,9183706,GYA,ZGGG,2018-01-28 15:06:00,2018-01-28 15:40:00,2018-01-28 15:50:00,2018-01-28 00:00:00,-44.0
150,9184057,GYA,ZGGG,2018-01-28 16:15:00,2018-01-28 16:25:00,2018-01-28 16:35:00,2018-01-28 00:00:00,-20.0
151,9184073,GYA,ZGGG,2018-01-28 17:55:00,2018-01-28 17:50:00,2018-01-28 18:00:00,2018-01-28 00:00:00,-5.0
152,9184169,GYA,ZGGG,2018-01-28 18:06:00,2018-01-28 18:15:00,2018-01-28 18:25:00,2018-01-28 00:00:00,-19.0
153,9184173,GYA,ZGGG,2018-01-28 18:13:00,2018-01-28 18:20:00,2018-01-28 18:30:00,2018-01-28 00:00:00,-17.0
154,9184203,GYA,ZGGG,2018-01-28 14:42:00,2018-01-28 14:40:00,2018-01-28 14:50:00,2018-01-28 00:00:00,-8.0
155,9184267,GYA,ZGGG,2018-01-28 16:33:00,2018-01-28 16:25:00,2018-01-28 16:35:00,2018-01-28 00:00:00,-2.0
156,9184269,GYA,ZGGG,2018-01-28 18:22:00,2018-01-28 18:25:00,2018-01-28 18:35:00,2018-01-28 00:00:00,-13.0
157,9184270,GYA,ZGGG,2018-01-28 17:51:00,2018-01-28 18:10:00,2018-01-28 18:20:00,2018-01-28 00:00:00,-29.0
158,9184526,GYA,ZGGG,2018-01-28 15:21:00,2018-01-28 14:35:00,2018-01-28 14:45:00,2018-01-28 00:00:00,36.0
159,9184590,GYA,ZGGG,2018-01-28 19:55:00,2018-01-28 18:15:00,2018-01-28 18:25:00,2018-01-28 00:00:00,90.0
160,9184709,GYA,ZGGG,2018-01-28 20:40:00,2018-01-28 20:10:00,2018-01-28 20:20:00,2018-01-28 00:00:00,20.0
161,9185035,GYA,ZGGG,2018-01-28 20:16:00,2018-01-28 20:25:00,2018-01-28 20:35:00,2018-01-28 00:00:00,-19.0
162,9185556,GYA,ZGGG,2018-01-28 20:41:00,2018-01-28 21:00:00,2018-01-28 21:10:00,2018-01-28 00:00:00,-29.0
163,9185612,GYA,ZGGG,2018-01-28 17:48:00,2018-01-28 17:20:00,2018-01-28 17:30:00,2018-01-28 00:00:00,18.0
164,9185833,GYA,ZGGG,2018-01-28 14:39:00,2018-01-28 15:05:00,2018-01-28 15:15:00,2018-01-28 00:00:00,-36.0
165,9185949,GYA,ZGGG,2018-01-28 15:23:00,2018-01-28 15:15:00,2018-01-28 15:25:00,2018-01-28 00:00:00,-2.0
166,9186314,GYA,ZGGG,2018-01-28 17:45:00,2018-01-28 18:30:00,2018-01-28 18:40:00,2018-01-28 00:00:00,-55.0
167,9186824,GYA,ZGGG,2018-01-29 00:31:00,2018-01-29 01:20:00,2018-01-29 01:30:00,2018-01-29 00:00:00,-59.0
168,9186846,GYA,ZGGG,2018-01-28 22:49:00,2018-01-28 22:55:00,2018-01-28 23:05:00,2018-01-28 00:00:00,-16.0
169,9187180,GYA,ZGGG,2018-01-28 20:30:00,2018-01-28 20:35:00,2018-01-28 20:45:00,2018-01-28 00:00:00,-15.0
170,9187203,GYA,ZGGG,2018-01-29 01:21:00,2018-01-29 01:25:00,2018-01-29 01:35:00,2018-01-29 00:00:00,-14.0
171,9187432,GYA,ZGGG,2018-01-28 21:43:00,2018-01-28 21:50:00,2018-01-28 22:00:00,2018-01-28 00:00:00,-17.0
172,9187455,GYA,ZGGG,2018-01-28 22:12:00,2018-01-28 22:35:00,2018-01-28 22:45:00,2018-01-28 00:00:00,-33.0
173,9187481,GYA,ZGGG,2018-01-28 22:09:00,2018-01-28 22:15:00,2018-01-28 22:25:00,2018-01-28 00:00:00,-16.0
174,9187507,GYA,ZGGG,2018-01-28 22:46:00,2018-01-28 23:00:00,2018-01-28 23:10:00,2018-01-28 00:00:00,-24.0
175,9187541,GYA,ZGGG,2018-01-28 19:40:00,2018-01-28 20:00:00,2018-01-28 20:10:00,2018-01-28 00:00:00,-30.0
176,9187574,GYA,ZGGG,2018-01-29 00:34:00,2018-01-29 00:45:00,2018-01-29 00:55:00,2018-01-29 00:00:00,-21.0
177,9187595,GYA,ZGGG,2018-01-28 23:20:00,2018-01-28 22:20:00,2018-01-28 22:30:00,2018-01-28 00:00:00,50.0
178,9187596,GYA,ZGGG,2018-01-28 21:26:00,2018-01-28 21:25:00,2018-01-28 21:35:00,2018-01-28 00:00:00,-9.0
179,9187614,GYA,ZGGG,2018-01-28 21:29:00,2018-01-28 21:40:00,2018-01-28 21:50:00,2018-01-28 00:00:00,-21.0
180,9187622,GYA,ZGGG,2018-01-28 22:42:00,2018-01-28 22:50:00,2018-01-28 23:00:00,2018-01-28 00:00:00,-18.0
181,9187815,GYA,ZGGG,2018-01-29 00:57:00,2018-01-28 23:30:00,2018-01-28 23:40:00,2018-01-28 00:00:00,77.0
182,9187838,GYA,ZGGG,2018-01-28 23:02:00,2018-01-28 23:00:00,2018-01-28 23:10:00,2018-01-28 00:00:00,-8.0
183,9187862,GYA,ZGGG,2018-01-28 21:51:00,2018-01-28 22:05:00,2018-01-28 22:15:00,2018-01-28 00:00:00,-24.0
184,9188033,GYA,ZGGG,2018-01-28 23:53:00,2018-01-28 22:15:00,2018-01-28 22:25:00,2018-01-28 00:00:00,88.0
185,9188036,GYA,ZGGG,2018-01-28 21:24:00,2018-01-28 19:20:00,2018-01-28 19:30:00,2018-01-28 00:00:00,114.0
186,9188095,GYA,ZGGG,2018-01-29 00:14:00,2018-01-29 00:10:00,2018-01-29 00:20:00,2018-01-29 00:00:00,-6.0
187,9188164,GYA,ZGGG,2018-01-29 01:01:00,2018-01-29 00:50:00,2018-01-29 01:00:00,2018-01-29 00:00:00,1.0
188,9188252,GYA,ZGGG,2018-01-29 00:43:00,2018-01-29 00:35:00,2018-01-29 00:45:00,2018-01-29 00:00:00,-2.0
189,9188356,GYA,ZGGG,2018-01-28 23:42:00,2018-01-29 00:10:00,2018-01-29 00:20:00,2018-01-29 00:00:00,-38.0
190,9188358,GYA,ZGGG,2018-01-29 01:50:00,2018-01-29 01:20:00,2018-01-29 01:30:00,2018-01-29 00:00:00,20.0
