,FlightPlanID,GUFI,ADES,ALDT,SIBT,SIBT+10,Date,DelayTime
3195,10439942,ATAGA,ZGGG,2018-06-02 08:01:00,2018-06-02 08:35:00,2018-06-02 08:45:00,2018-06-02 00:00:00,-44.0
3196,10451153,ATAGA,ZGGG,2018-06-03 11:56:00,2018-06-03 12:15:00,2018-06-03 12:25:00,2018-06-03 00:00:00,-29.0
3197,10451931,ATAGA,ZGGG,2018-06-03 11:48:00,2018-06-03 11:55:00,2018-06-03 12:05:00,2018-06-03 00:00:00,-17.0
3198,10430430,ATAGA,ZGGG,2018-06-01 08:28:00,2018-06-01 08:30:00,2018-06-01 08:40:00,2018-06-01 00:00:00,-12.0
3199,10430250,ATAGA,ZGGG,2018-06-01 08:13:00,2018-06-01 08:30:00,2018-06-01 08:40:00,2018-06-01 00:00:00,-27.0
3200,10450672,ATAGA,ZGGG,2018-06-03 14:28:00,2018-06-03 14:45:00,2018-06-03 14:55:00,2018-06-03 00:00:00,-27.0
3201,10451298,ATAGA,ZGGG,2018-06-03 11:14:00,2018-06-03 11:35:00,2018-06-03 11:45:00,2018-06-03 00:00:00,-31.0
3202,10442610,ATAGA,ZGGG,2018-06-02 19:14:00,2018-06-02 19:25:00,2018-06-02 19:35:00,2018-06-02 00:00:00,-21.0
3203,10444167,ATAGA,ZGGG,2018-06-02 18:36:00,2018-06-02 18:50:00,2018-06-02 19:00:00,2018-06-02 00:00:00,-24.0
3204,10454119,ATAGA,ZGGG,2018-06-03 18:23:00,2018-06-03 19:00:00,2018-06-03 19:10:00,2018-06-03 00:00:00,-47.0
3205,10454162,ATAGA,ZGGG,2018-06-03 18:11:00,2018-06-03 18:20:00,2018-06-03 18:30:00,2018-06-03 00:00:00,-19.0
3206,10462333,ATAGA,ZGGG,2018-06-04 18:25:00,2018-06-04 17:30:00,2018-06-04 17:40:00,2018-06-04 00:00:00,45.0
3207,10464851,ATAGA,ZGGG,2018-06-05 05:05:00,2018-06-05 05:00:00,2018-06-05 05:10:00,2018-06-05 00:00:00,-5.0
3208,10509112,ATAGA,ZGGG,2018-06-09 10:28:00,2018-06-09 09:35:00,2018-06-09 09:45:00,2018-06-09 00:00:00,43.0
3209,10510481,ATAGA,ZGGG,2018-06-09 10:10:00,2018-06-09 10:10:00,2018-06-09 10:20:00,2018-06-09 00:00:00,-10.0
3210,10509602,ATAGA,ZGGG,2018-06-09 12:34:00,2018-06-09 12:50:00,2018-06-09 13:00:00,2018-06-09 00:00:00,-26.0
3211,10508949,ATAGA,ZGGG,2018-06-09 12:47:00,2018-06-09 12:55:00,2018-06-09 13:05:00,2018-06-09 00:00:00,-18.0
3212,10441364,ATAGA,ZGGG,2018-06-02 14:22:00,2018-06-02 14:30:00,2018-06-02 14:40:00,2018-06-02 00:00:00,-18.0
3213,10440608,ATAGA,ZGGG,2018-06-02 11:49:00,2018-06-02 11:50:00,2018-06-02 12:00:00,2018-06-02 00:00:00,-11.0
3214,10452561,ATAGA,ZGGG,2018-06-04 01:32:00,2018-06-04 01:35:00,2018-06-04 01:45:00,2018-06-04 00:00:00,-13.0
3215,10455278,ATAGA,ZGGG,2018-06-03 18:54:00,2018-06-03 20:00:00,2018-06-03 20:10:00,2018-06-03 00:00:00,-76.0
3216,10452535,ATAGA,ZGGG,2018-06-04 05:21:00,2018-06-04 05:40:00,2018-06-04 05:50:00,2018-06-04 00:00:00,-29.0
3217,10452545,ATAGA,ZGGG,2018-06-03 16:22:00,2018-06-03 16:30:00,2018-06-03 16:40:00,2018-06-03 00:00:00,-18.0
3218,10452717,ATAGA,ZGGG,2018-06-03 16:48:00,2018-06-03 17:10:00,2018-06-03 17:20:00,2018-06-03 00:00:00,-32.0
3219,10453376,ATAGA,ZGGG,2018-06-03 17:44:00,2018-06-03 18:15:00,2018-06-03 18:25:00,2018-06-03 00:00:00,-41.0
3220,10447222,ATAGA,ZGGG,2018-06-03 02:33:00,2018-06-03 02:45:00,2018-06-03 02:55:00,2018-06-03 00:00:00,-22.0
3221,10448414,ATAGA,ZGGG,2018-06-03 00:05:00,2018-06-02 21:55:00,2018-06-02 22:05:00,2018-06-02 00:00:00,120.0
3222,10431209,ATAGA,ZGGG,2018-06-01 12:53:00,2018-06-01 12:35:00,2018-06-01 12:45:00,2018-06-01 00:00:00,8.0
3223,10430101,ATAGA,ZGGG,2018-06-01 12:36:00,2018-06-01 12:55:00,2018-06-01 13:05:00,2018-06-01 00:00:00,-29.0
3224,10430608,ATAGA,ZGGG,2018-06-01 13:04:00,2018-06-01 13:15:00,2018-06-01 13:25:00,2018-06-01 00:00:00,-21.0
3225,10430900,ATAGA,ZGGG,2018-06-01 13:40:00,2018-06-01 14:15:00,2018-06-01 14:25:00,2018-06-01 00:00:00,-45.0
3226,10433031,ATAGA,ZGGG,2018-06-01 16:22:00,2018-06-01 17:00:00,2018-06-01 17:10:00,2018-06-01 00:00:00,-48.0
3227,10433605,ATAGA,ZGGG,2018-06-01 16:50:00,2018-06-01 17:00:00,2018-06-01 17:10:00,2018-06-01 00:00:00,-20.0
3228,10432748,ATAGA,ZGGG,2018-06-01 19:14:00,2018-06-01 17:10:00,2018-06-01 17:20:00,2018-06-01 00:00:00,114.0
3229,10549240,ATAGA,ZGGG,2018-06-13 11:37:00,2018-06-13 12:05:00,2018-06-13 12:15:00,2018-06-13 00:00:00,-38.0
3230,10451211,ATAGA,ZGGG,2018-06-03 13:50:00,2018-06-03 13:30:00,2018-06-03 13:40:00,2018-06-03 00:00:00,10.0
3231,10451913,ATAGA,ZGGG,2018-06-03 13:31:00,2018-06-03 13:55:00,2018-06-03 14:05:00,2018-06-03 00:00:00,-34.0
3232,10449725,ATAGA,ZGGG,2018-06-03 14:13:00,2018-06-03 14:25:00,2018-06-03 14:35:00,2018-06-03 00:00:00,-22.0
3233,10506790,ATAGA,ZGGG,2018-06-08 23:39:00,2018-06-08 21:55:00,2018-06-08 22:05:00,2018-06-08 00:00:00,94.0
3234,10506882,ATAGA,ZGGG,2018-06-08 21:12:00,2018-06-08 21:25:00,2018-06-08 21:35:00,2018-06-08 00:00:00,-23.0
3235,10506497,ATAGA,ZGGG,2018-06-08 23:01:00,2018-06-08 23:10:00,2018-06-08 23:20:00,2018-06-08 00:00:00,-19.0
3236,10506349,ATAGA,ZGGG,2018-06-09 02:29:00,2018-06-08 22:35:00,2018-06-08 22:45:00,2018-06-08 00:00:00,224.0
3237,10431282,ATAGA,ZGGG,2018-06-01 08:03:00,2018-06-01 08:30:00,2018-06-01 08:40:00,2018-06-01 00:00:00,-37.0
3238,10506205,ATAGA,ZGGG,2018-06-09 00:21:00,2018-06-08 22:30:00,2018-06-08 22:40:00,2018-06-08 00:00:00,101.0
3239,10540034,ATAGA,ZGGG,2018-06-12 11:15:00,2018-06-12 11:20:00,2018-06-12 11:30:00,2018-06-12 00:00:00,-15.0
3240,10539919,ATAGA,ZGGG,2018-06-12 12:13:00,2018-06-12 12:15:00,2018-06-12 12:25:00,2018-06-12 00:00:00,-12.0
3241,10437021,ATAGA,ZGGG,2018-06-02 01:06:00,2018-06-01 23:35:00,2018-06-01 23:45:00,2018-06-01 00:00:00,81.0
3242,10437180,ATAGA,ZGGG,2018-06-02 01:03:00,2018-06-02 00:50:00,2018-06-02 01:00:00,2018-06-02 00:00:00,3.0
3243,10450749,ATAGA,ZGGG,2018-06-03 11:46:00,2018-06-03 12:05:00,2018-06-03 12:15:00,2018-06-03 00:00:00,-29.0
3244,10451120,ATAGA,ZGGG,2018-06-03 09:49:00,2018-06-03 09:45:00,2018-06-03 09:55:00,2018-06-03 00:00:00,-6.0
3245,10450684,ATAGA,ZGGG,2018-06-03 11:08:00,2018-06-03 11:30:00,2018-06-03 11:40:00,2018-06-03 00:00:00,-32.0
3246,10440752,ATAGA,ZGGG,2018-06-02 15:19:00,2018-06-02 15:30:00,2018-06-02 15:40:00,2018-06-02 00:00:00,-21.0
3247,10440968,ATAGA,ZGGG,2018-06-02 11:01:00,2018-06-02 10:50:00,2018-06-02 11:00:00,2018-06-02 00:00:00,1.0
3248,10442003,ATAGA,ZGGG,2018-06-02 08:50:00,2018-06-02 09:10:00,2018-06-02 09:20:00,2018-06-02 00:00:00,-30.0
3249,10451964,ATAGA,ZGGG,2018-06-03 08:43:00,2018-06-03 09:10:00,2018-06-03 09:20:00,2018-06-03 00:00:00,-37.0
3250,10450323,ATAGA,ZGGG,2018-06-03 10:15:00,2018-06-03 10:45:00,2018-06-03 10:55:00,2018-06-03 00:00:00,-40.0
3251,10444915,ATAGA,ZGGG,2018-06-02 17:04:00,2018-06-02 17:05:00,2018-06-02 17:15:00,2018-06-02 00:00:00,-11.0
3252,10444157,ATAGA,ZGGG,2018-06-02 19:43:00,2018-06-02 19:00:00,2018-06-02 19:10:00,2018-06-02 00:00:00,33.0
3253,10443645,ATAGA,ZGGG,2018-06-02 15:13:00,2018-06-02 15:50:00,2018-06-02 16:00:00,2018-06-02 00:00:00,-47.0
3254,10444111,ATAGA,ZGGG,2018-06-02 19:05:00,2018-06-02 18:10:00,2018-06-02 18:20:00,2018-06-02 00:00:00,45.0
3255,10445486,ATAGA,ZGGG,2018-06-02 18:17:00,2018-06-02 17:35:00,2018-06-02 17:45:00,2018-06-02 00:00:00,32.0
3256,10499020,ATAGA,ZGGG,2018-06-03 20:58:00,2018-06-03 20:18:00,2018-06-03 20:28:00,2018-06-03 00:00:00,30.0
3257,10451065,ATAGA,ZGGG,2018-06-03 09:30:00,2018-06-03 09:50:00,2018-06-03 10:00:00,2018-06-03 00:00:00,-30.0
3258,10453524,ATAGA,ZGGG,2018-06-03 17:58:00,2018-06-03 18:20:00,2018-06-03 18:30:00,2018-06-03 00:00:00,-32.0
3259,10430085,ATAGA,ZGGG,2018-06-01 13:30:00,2018-06-01 14:00:00,2018-06-01 14:10:00,2018-06-01 00:00:00,-40.0
3260,10432552,ATAGA,ZGGG,2018-06-01 19:16:00,2018-06-01 19:10:00,2018-06-01 19:20:00,2018-06-01 00:00:00,-4.0
3261,10434921,ATAGA,ZGGG,2018-06-01 17:24:00,2018-06-01 17:05:00,2018-06-01 17:15:00,2018-06-01 00:00:00,9.0
3262,10434234,ATAGA,ZGGG,2018-06-01 19:17:00,2018-06-01 18:20:00,2018-06-01 18:30:00,2018-06-01 00:00:00,47.0
3263,10441235,ATAGA,ZGGG,2018-06-02 12:34:00,2018-06-02 12:30:00,2018-06-02 12:40:00,2018-06-02 00:00:00,-6.0
3264,10453099,ATAGA,ZGGG,2018-06-03 19:38:00,2018-06-03 20:05:00,2018-06-03 20:15:00,2018-06-03 00:00:00,-37.0
3265,10456167,ATAGA,ZGGG,2018-06-04 06:02:00,2018-06-04 06:00:00,2018-06-04 06:10:00,2018-06-04 00:00:00,-8.0
3266,10457443,ATAGA,ZGGG,2018-06-03 20:42:00,2018-06-03 20:40:00,2018-06-03 20:50:00,2018-06-03 00:00:00,-8.0
3267,10457503,ATAGA,ZGGG,2018-06-03 19:50:00,2018-06-03 20:10:00,2018-06-03 20:20:00,2018-06-03 00:00:00,-30.0
3268,10518702,ATAGA,ZGGG,2018-06-10 17:24:00,2018-06-10 18:05:00,2018-06-10 18:15:00,2018-06-10 00:00:00,-51.0
3269,10533335,ATAGA,ZGGG,2018-06-11 20:58:00,2018-06-11 20:05:00,2018-06-11 20:15:00,2018-06-11 00:00:00,43.0
3270,10522597,ATAGA,ZGGG,2018-06-10 15:54:00,2018-06-10 15:50:00,2018-06-10 16:00:00,2018-06-10 00:00:00,-6.0
3271,10523137,ATAGA,ZGGG,2018-06-10 15:58:00,2018-06-10 16:00:00,2018-06-10 16:10:00,2018-06-10 00:00:00,-12.0
3272,10522128,ATAGA,ZGGG,2018-06-10 16:00:00,2018-06-10 15:30:00,2018-06-10 15:40:00,2018-06-10 00:00:00,20.0
3273,10531541,ATAGA,ZGGG,2018-06-11 20:31:00,2018-06-11 19:25:00,2018-06-11 19:35:00,2018-06-11 00:00:00,56.0
3274,10536132,ATAGA,ZGGG,2018-06-11 22:11:00,2018-06-11 21:20:00,2018-06-11 21:30:00,2018-06-11 00:00:00,41.0
3275,10494820,ATAGA,ZGGG,2018-06-07 15:07:00,2018-06-07 15:20:00,2018-06-07 15:30:00,2018-06-07 00:00:00,-23.0
3276,10470029,ATAGA,ZGGG,2018-06-05 10:28:00,2018-06-05 10:45:00,2018-06-05 10:55:00,2018-06-05 00:00:00,-27.0
3277,10469270,ATAGA,ZGGG,2018-06-05 11:09:00,2018-06-05 11:20:00,2018-06-05 11:30:00,2018-06-05 00:00:00,-21.0
3278,10463914,ATAGA,ZGGG,2018-06-04 15:41:00,2018-06-04 15:35:00,2018-06-04 15:45:00,2018-06-04 00:00:00,-4.0
3279,10476898,ATAGA,ZGGG,2018-06-06 00:58:00,2018-06-06 00:30:00,2018-06-06 00:40:00,2018-06-06 00:00:00,18.0
3280,10477403,ATAGA,ZGGG,2018-06-06 00:23:00,2018-06-05 23:30:00,2018-06-05 23:40:00,2018-06-05 00:00:00,43.0
3281,10477285,ATAGA,ZGGG,2018-06-06 00:56:00,2018-06-05 23:05:00,2018-06-05 23:15:00,2018-06-05 00:00:00,101.0
3282,10482242,ATAGA,ZGGG,2018-06-06 18:06:00,2018-06-06 15:15:00,2018-06-06 15:25:00,2018-06-06 00:00:00,161.0
3283,10484677,ATAGA,ZGGG,2018-06-06 15:42:00,2018-06-06 14:10:00,2018-06-06 14:20:00,2018-06-06 00:00:00,82.0
3284,10484469,ATAGA,ZGGG,2018-06-06 15:59:00,2018-06-06 15:15:00,2018-06-06 15:25:00,2018-06-06 00:00:00,34.0
3285,10483867,ATAGA,ZGGG,2018-06-06 18:48:00,2018-06-06 18:05:00,2018-06-06 18:15:00,2018-06-06 00:00:00,33.0
3286,10483500,ATAGA,ZGGG,2018-06-06 16:36:00,2018-06-06 15:55:00,2018-06-06 16:05:00,2018-06-06 00:00:00,31.0
3287,10483865,ATAGA,ZGGG,2018-06-06 16:36:00,2018-06-06 15:50:00,2018-06-06 16:00:00,2018-06-06 00:00:00,36.0
3288,10487173,ATAGA,ZGGG,2018-06-07 01:58:00,2018-06-07 01:55:00,2018-06-07 02:05:00,2018-06-07 00:00:00,-7.0
3289,10488620,ATAGA,ZGGG,2018-06-07 03:31:00,2018-06-07 03:55:00,2018-06-07 04:05:00,2018-06-07 00:00:00,-34.0
3290,10489133,ATAGA,ZGGG,2018-06-07 06:31:00,2018-06-07 05:55:00,2018-06-07 06:05:00,2018-06-07 00:00:00,26.0
3291,10488585,ATAGA,ZGGG,2018-06-07 06:10:00,2018-06-07 06:25:00,2018-06-07 06:35:00,2018-06-07 00:00:00,-25.0
3292,10512421,ATAGA,ZGGG,2018-06-09 17:10:00,2018-06-09 17:30:00,2018-06-09 17:40:00,2018-06-09 00:00:00,-30.0
3293,10457526,ATAGA,ZGGG,2018-06-03 22:47:00,2018-06-03 22:50:00,2018-06-03 23:00:00,2018-06-03 00:00:00,-13.0
3294,10456723,ATAGA,ZGGG,2018-06-03 20:52:00,2018-06-03 21:05:00,2018-06-03 21:15:00,2018-06-03 00:00:00,-23.0
3295,10457247,ATAGA,ZGGG,2018-06-03 20:39:00,2018-06-03 21:05:00,2018-06-03 21:15:00,2018-06-03 00:00:00,-36.0
3296,10543514,ATAGA,ZGGG,2018-06-12 17:25:00,2018-06-12 17:05:00,2018-06-12 17:15:00,2018-06-12 00:00:00,10.0
3297,10541965,ATAGA,ZGGG,2018-06-12 17:48:00,2018-06-12 17:55:00,2018-06-12 18:05:00,2018-06-12 00:00:00,-17.0
3298,10516381,ATAGA,ZGGG,2018-06-10 02:11:00,2018-06-10 02:20:00,2018-06-10 02:30:00,2018-06-10 00:00:00,-19.0
3299,10503490,ATAGA,ZGGG,2018-06-08 18:22:00,2018-06-08 15:10:00,2018-06-08 15:20:00,2018-06-08 00:00:00,182.0
3300,10503148,ATAGA,ZGGG,2018-06-08 18:37:00,2018-06-08 14:50:00,2018-06-08 15:00:00,2018-06-08 00:00:00,217.0
3301,10503702,ATAGA,ZGGG,2018-06-08 17:04:00,2018-06-08 16:05:00,2018-06-08 16:15:00,2018-06-08 00:00:00,49.0
3302,10503740,ATAGA,ZGGG,2018-06-08 15:22:00,2018-06-08 15:15:00,2018-06-08 15:25:00,2018-06-08 00:00:00,-3.0
3303,10542184,ATAGA,ZGGG,2018-06-12 19:37:00,2018-06-12 19:25:00,2018-06-12 19:35:00,2018-06-12 00:00:00,2.0
3304,10542622,ATAGA,ZGGG,2018-06-12 21:55:00,2018-06-12 20:00:00,2018-06-12 20:10:00,2018-06-12 00:00:00,105.0
3305,10541281,ATAGA,ZGGG,2018-06-12 20:35:00,2018-06-12 20:15:00,2018-06-12 20:25:00,2018-06-12 00:00:00,10.0
3306,10542853,ATAGA,ZGGG,2018-06-12 20:48:00,2018-06-12 19:05:00,2018-06-12 19:15:00,2018-06-12 00:00:00,93.0
3307,10510772,ATAGA,ZGGG,2018-06-09 13:20:00,2018-06-09 13:40:00,2018-06-09 13:50:00,2018-06-09 00:00:00,-30.0
3308,10511196,ATAGA,ZGGG,2018-06-09 11:50:00,2018-06-09 12:15:00,2018-06-09 12:25:00,2018-06-09 00:00:00,-35.0
3309,10508950,ATAGA,ZGGG,2018-06-09 11:43:00,2018-06-09 11:35:00,2018-06-09 11:45:00,2018-06-09 00:00:00,-2.0
3310,10511370,ATAGA,ZGGG,2018-06-09 10:11:00,2018-06-09 10:35:00,2018-06-09 10:45:00,2018-06-09 00:00:00,-34.0
3311,10511558,ATAGA,ZGGG,2018-06-09 10:46:00,2018-06-09 10:40:00,2018-06-09 10:50:00,2018-06-09 00:00:00,-4.0
