,FlightPlanID,GUFI,ADES,ALDT,SIBT,SIBT+10,Date,DelayTime
0,9004007,IDUMA,ZGGG,2018-01-09 20:16:00,2018-01-09 20:15:00,2018-01-09 20:25:00,2018-01-09 00:00:00,-9.0
1,9004442,IDUMA,ZGGG,2018-01-10 01:58:00,2018-01-10 02:25:00,2018-01-10 02:35:00,2018-01-10 00:00:00,-37.0
2,9004850,IDUMA,ZGGG,2018-01-10 03:02:00,2018-01-10 02:50:00,2018-01-10 03:00:00,2018-01-10 00:00:00,2.0
3,9004885,IDUMA,ZGGG,2018-01-10 01:02:00,2018-01-10 01:05:00,2018-01-10 01:15:00,2018-01-10 00:00:00,-13.0
4,9005742,IDUMA,ZGGG,2018-01-10 15:37:00,2018-01-10 15:10:00,2018-01-10 15:20:00,2018-01-10 00:00:00,17.0
5,9005746,IDUMA,ZGGG,2018-01-10 17:34:00,2018-01-10 17:35:00,2018-01-10 17:45:00,2018-01-10 00:00:00,-11.0
6,9005880,IDUMA,ZGGG,2018-01-10 09:03:00,2018-01-10 08:55:00,2018-01-10 09:05:00,2018-01-10 00:00:00,-2.0
7,9006530,IDUMA,ZGGG,2018-01-10 09:21:00,2018-01-10 09:40:00,2018-01-10 09:50:00,2018-01-10 00:00:00,-29.0
8,9006532,IDUMA,ZGGG,2018-01-10 08:17:00,2018-01-10 08:40:00,2018-01-10 08:50:00,2018-01-10 00:00:00,-33.0
9,9006534,IDUMA,ZGGG,2018-01-10 11:42:00,2018-01-10 11:50:00,2018-01-10 12:00:00,2018-01-10 00:00:00,-18.0
10,9006540,IDUMA,ZGGG,2018-01-10 10:11:00,2018-01-10 10:10:00,2018-01-10 10:20:00,2018-01-10 00:00:00,-9.0
11,9007113,IDUMA,ZGGG,2018-01-10 07:17:00,2018-01-10 08:05:00,2018-01-10 08:15:00,2018-01-10 00:00:00,-58.0
12,9007199,IDUMA,ZGGG,2018-01-10 12:07:00,2018-01-10 12:05:00,2018-01-10 12:15:00,2018-01-10 00:00:00,-8.0
13,9007951,IDUMA,ZGGG,2018-01-10 10:01:00,2018-01-10 10:05:00,2018-01-10 10:15:00,2018-01-10 00:00:00,-14.0
14,9007981,IDUMA,ZGGG,2018-01-10 10:09:00,2018-01-10 10:25:00,2018-01-10 10:35:00,2018-01-10 00:00:00,-26.0
15,9008045,IDUMA,ZGGG,2018-01-10 12:15:00,2018-01-10 12:00:00,2018-01-10 12:10:00,2018-01-10 00:00:00,5.0
16,9009606,IDUMA,ZGGG,2018-01-10 20:49:00,2018-01-10 20:55:00,2018-01-10 21:05:00,2018-01-10 00:00:00,-16.0
17,9009609,IDUMA,ZGGG,2018-01-10 15:43:00,2018-01-10 15:35:00,2018-01-10 15:45:00,2018-01-10 00:00:00,-2.0
18,9009627,IDUMA,ZGGG,2018-01-10 14:16:00,2018-01-10 14:50:00,2018-01-10 15:00:00,2018-01-10 00:00:00,-44.0
19,9009628,IDUMA,ZGGG,2018-01-10 15:51:00,2018-01-10 15:45:00,2018-01-10 15:55:00,2018-01-10 00:00:00,-4.0
20,9009660,IDUMA,ZGGG,2018-01-10 15:53:00,2018-01-10 16:00:00,2018-01-10 16:10:00,2018-01-10 00:00:00,-17.0
21,9010081,IDUMA,ZGGG,2018-01-10 18:00:00,2018-01-10 14:30:00,2018-01-10 14:40:00,2018-01-10 00:00:00,200.0
22,9010532,IDUMA,ZGGG,2018-01-10 20:06:00,2018-01-10 20:25:00,2018-01-10 20:35:00,2018-01-10 00:00:00,-29.0
23,9011011,IDUMA,ZGGG,2018-01-10 17:55:00,2018-01-10 17:55:00,2018-01-10 18:05:00,2018-01-10 00:00:00,-10.0
24,9011013,IDUMA,ZGGG,2018-01-10 17:04:00,2018-01-10 17:20:00,2018-01-10 17:30:00,2018-01-10 00:00:00,-26.0
25,9011092,IDUMA,ZGGG,2018-01-10 19:24:00,2018-01-10 18:35:00,2018-01-10 18:45:00,2018-01-10 00:00:00,39.0
26,9011097,IDUMA,ZGGG,2018-01-10 19:17:00,2018-01-10 19:05:00,2018-01-10 19:15:00,2018-01-10 00:00:00,2.0
27,9012330,IDUMA,ZGGG,2018-01-11 00:02:00,2018-01-11 00:20:00,2018-01-11 00:30:00,2018-01-11 00:00:00,-28.0
28,9012439,IDUMA,ZGGG,2018-01-10 23:15:00,2018-01-10 23:15:00,2018-01-10 23:25:00,2018-01-10 00:00:00,-10.0
29,9012471,IDUMA,ZGGG,2018-01-11 01:59:00,2018-01-11 02:10:00,2018-01-11 02:20:00,2018-01-11 00:00:00,-21.0
30,9012475,IDUMA,ZGGG,2018-01-11 01:51:00,2018-01-11 01:40:00,2018-01-11 01:50:00,2018-01-11 00:00:00,1.0
31,9012926,IDUMA,ZGGG,2018-01-10 21:08:00,2018-01-10 21:30:00,2018-01-10 21:40:00,2018-01-10 00:00:00,-32.0
32,9012931,IDUMA,ZGGG,2018-01-11 02:48:00,2018-01-11 02:25:00,2018-01-11 02:35:00,2018-01-11 00:00:00,13.0
33,9012940,IDUMA,ZGGG,2018-01-10 23:27:00,2018-01-10 23:40:00,2018-01-10 23:50:00,2018-01-10 00:00:00,-23.0
34,9012957,IDUMA,ZGGG,2018-01-10 23:16:00,2018-01-10 23:40:00,2018-01-10 23:50:00,2018-01-10 00:00:00,-34.0
35,9013330,IDUMA,ZGGG,2018-01-10 23:33:00,2018-01-10 23:35:00,2018-01-10 23:45:00,2018-01-10 00:00:00,-12.0
36,9013353,IDUMA,ZGGG,2018-01-10 20:32:00,2018-01-10 20:50:00,2018-01-10 21:00:00,2018-01-10 00:00:00,-28.0
37,9013355,IDUMA,ZGGG,2018-01-10 23:22:00,2018-01-10 23:30:00,2018-01-10 23:40:00,2018-01-10 00:00:00,-18.0
38,9013358,IDUMA,ZGGG,2018-01-10 22:40:00,2018-01-10 22:40:00,2018-01-10 22:50:00,2018-01-10 00:00:00,-10.0
39,9013360,IDUMA,ZGGG,2018-01-10 21:42:00,2018-01-10 21:55:00,2018-01-10 22:05:00,2018-01-10 00:00:00,-23.0
40,9013611,IDUMA,ZGGG,2018-01-10 20:34:00,2018-01-10 21:25:00,2018-01-10 21:35:00,2018-01-10 00:00:00,-61.0
41,9015313,IDUMA,ZGGG,2018-01-11 07:36:00,2018-01-11 07:40:00,2018-01-11 07:50:00,2018-01-11 00:00:00,-14.0
42,9015756,IDUMA,ZGGG,2018-01-11 12:07:00,2018-01-11 12:15:00,2018-01-11 12:25:00,2018-01-11 00:00:00,-18.0
43,9015764,IDUMA,ZGGG,2018-01-11 16:35:00,2018-01-11 16:30:00,2018-01-11 16:40:00,2018-01-11 00:00:00,-5.0
44,9016159,IDUMA,ZGGG,2018-01-11 09:23:00,2018-01-11 09:40:00,2018-01-11 09:50:00,2018-01-11 00:00:00,-27.0
45,9016213,IDUMA,ZGGG,2018-01-11 10:57:00,2018-01-11 11:35:00,2018-01-11 11:45:00,2018-01-11 00:00:00,-48.0
46,9016621,IDUMA,ZGGG,2018-01-11 13:31:00,2018-01-11 13:50:00,2018-01-11 14:00:00,2018-01-11 00:00:00,-29.0
47,9016650,IDUMA,ZGGG,2018-01-11 13:53:00,2018-01-11 14:15:00,2018-01-11 14:25:00,2018-01-11 00:00:00,-32.0
48,9016717,IDUMA,ZGGG,2018-01-11 12:33:00,2018-01-11 12:45:00,2018-01-11 12:55:00,2018-01-11 00:00:00,-22.0
49,9016735,IDUMA,ZGGG,2018-01-11 14:13:00,2018-01-11 14:20:00,2018-01-11 14:30:00,2018-01-11 00:00:00,-17.0
50,9016758,IDUMA,ZGGG,2018-01-11 09:32:00,2018-01-11 09:35:00,2018-01-11 09:45:00,2018-01-11 00:00:00,-13.0
51,9016762,IDUMA,ZGGG,2018-01-11 13:41:00,2018-01-11 13:45:00,2018-01-11 13:55:00,2018-01-11 00:00:00,-14.0
52,9017168,IDUMA,ZGGG,2018-01-11 08:15:00,2018-01-11 08:35:00,2018-01-11 08:45:00,2018-01-11 00:00:00,-30.0
53,9017583,IDUMA,ZGGG,2018-01-11 14:34:00,2018-01-11 14:40:00,2018-01-11 14:50:00,2018-01-11 00:00:00,-16.0
54,9017855,IDUMA,ZGGG,2018-01-11 22:42:00,2018-01-11 23:15:00,2018-01-11 23:25:00,2018-01-11 00:00:00,-43.0
55,9018443,IDUMA,ZGGG,2018-01-11 17:23:00,2018-01-11 17:25:00,2018-01-11 17:35:00,2018-01-11 00:00:00,-12.0
56,9019184,IDUMA,ZGGG,2018-01-11 16:20:00,2018-01-11 15:35:00,2018-01-11 15:45:00,2018-01-11 00:00:00,35.0
57,9019262,IDUMA,ZGGG,2018-01-11 15:37:00,2018-01-11 15:35:00,2018-01-11 15:45:00,2018-01-11 00:00:00,-8.0
58,9019264,IDUMA,ZGGG,2018-01-11 17:40:00,2018-01-11 18:10:00,2018-01-11 18:20:00,2018-01-11 00:00:00,-40.0
59,9019290,IDUMA,ZGGG,2018-01-11 18:25:00,2018-01-11 18:50:00,2018-01-11 19:00:00,2018-01-11 00:00:00,-35.0
60,9019297,IDUMA,ZGGG,2018-01-11 16:54:00,2018-01-11 16:35:00,2018-01-11 16:45:00,2018-01-11 00:00:00,9.0
61,9019321,IDUMA,ZGGG,2018-01-11 15:53:00,2018-01-11 15:55:00,2018-01-11 16:05:00,2018-01-11 00:00:00,-12.0
62,9019545,IDUMA,ZGGG,2018-01-11 21:15:00,2018-01-11 21:10:00,2018-01-11 21:20:00,2018-01-11 00:00:00,-5.0
63,9020943,IDUMA,ZGGG,2018-01-11 19:30:00,2018-01-11 20:05:00,2018-01-11 20:15:00,2018-01-11 00:00:00,-45.0
64,9022011,IDUMA,ZGGG,2018-01-12 00:57:00,2018-01-12 00:30:00,2018-01-12 00:40:00,2018-01-12 00:00:00,17.0
65,9022014,IDUMA,ZGGG,2018-01-11 22:59:00,2018-01-11 23:15:00,2018-01-11 23:25:00,2018-01-11 00:00:00,-26.0
66,9022038,IDUMA,ZGGG,2018-01-12 00:18:00,2018-01-12 00:25:00,2018-01-12 00:35:00,2018-01-12 00:00:00,-17.0
67,9022878,IDUMA,ZGGG,2018-01-12 00:39:00,2018-01-11 23:55:00,2018-01-12 00:05:00,2018-01-12 00:00:00,34.0
68,9023142,IDUMA,ZGGG,2018-01-12 01:27:00,2018-01-12 00:15:00,2018-01-12 00:25:00,2018-01-12 00:00:00,62.0
69,9023372,IDUMA,ZGGG,2018-01-11 23:54:00,2018-01-12 00:25:00,2018-01-12 00:35:00,2018-01-12 00:00:00,-41.0
70,9024807,IDUMA,ZGGG,2018-01-12 05:27:00,2018-01-12 05:35:00,2018-01-12 05:45:00,2018-01-12 00:00:00,-18.0
71,9024994,IDUMA,ZGGG,2018-01-12 11:29:00,2018-01-12 11:15:00,2018-01-12 11:25:00,2018-01-12 00:00:00,4.0
72,9024995,IDUMA,ZGGG,2018-01-12 14:59:00,2018-01-12 15:10:00,2018-01-12 15:20:00,2018-01-12 00:00:00,-21.0
73,9025012,IDUMA,ZGGG,2018-01-12 18:25:00,2018-01-12 16:50:00,2018-01-12 17:00:00,2018-01-12 00:00:00,85.0
74,9025796,IDUMA,ZGGG,2018-01-12 10:14:00,2018-01-12 10:10:00,2018-01-12 10:20:00,2018-01-12 00:00:00,-6.0
75,9025830,IDUMA,ZGGG,2018-01-12 11:52:00,2018-01-12 11:40:00,2018-01-12 11:50:00,2018-01-12 00:00:00,2.0
76,9025844,IDUMA,ZGGG,2018-01-12 12:52:00,2018-01-12 13:25:00,2018-01-12 13:35:00,2018-01-12 00:00:00,-43.0
77,9026184,IDUMA,ZGGG,2018-01-12 11:56:00,2018-01-12 12:10:00,2018-01-12 12:20:00,2018-01-12 00:00:00,-24.0
78,9026207,IDUMA,ZGGG,2018-01-12 14:10:00,2018-01-12 14:20:00,2018-01-12 14:30:00,2018-01-12 00:00:00,-20.0
79,9026236,IDUMA,ZGGG,2018-01-12 10:27:00,2018-01-12 10:40:00,2018-01-12 10:50:00,2018-01-12 00:00:00,-23.0
80,9026287,IDUMA,ZGGG,2018-01-12 15:42:00,2018-01-12 15:05:00,2018-01-12 15:15:00,2018-01-12 00:00:00,27.0
81,9026313,IDUMA,ZGGG,2018-01-12 11:48:00,2018-01-12 12:20:00,2018-01-12 12:30:00,2018-01-12 00:00:00,-42.0
82,9026768,IDUMA,ZGGG,2018-01-12 12:11:00,2018-01-12 12:25:00,2018-01-12 12:35:00,2018-01-12 00:00:00,-24.0
83,9027177,IDUMA,ZGGG,2018-01-12 17:16:00,2018-01-12 18:00:00,2018-01-12 18:10:00,2018-01-12 00:00:00,-54.0
84,9027185,IDUMA,ZGGG,2018-01-12 17:27:00,2018-01-12 18:25:00,2018-01-12 18:35:00,2018-01-12 00:00:00,-68.0
85,9027550,IDUMA,ZGGG,2018-01-12 09:15:00,2018-01-12 09:30:00,2018-01-12 09:40:00,2018-01-12 00:00:00,-25.0
86,9027602,IDUMA,ZGGG,2018-01-12 13:45:00,2018-01-12 14:00:00,2018-01-12 14:10:00,2018-01-12 00:00:00,-25.0
87,9027954,IDUMA,ZGGG,2018-01-12 15:10:00,2018-01-12 15:10:00,2018-01-12 15:20:00,2018-01-12 00:00:00,-10.0
88,9027960,IDUMA,ZGGG,2018-01-12 15:35:00,2018-01-12 15:50:00,2018-01-12 16:00:00,2018-01-12 00:00:00,-25.0
89,9028751,IDUMA,ZGGG,2018-01-12 18:33:00,2018-01-12 18:50:00,2018-01-12 19:00:00,2018-01-12 00:00:00,-27.0
90,9028753,IDUMA,ZGGG,2018-01-12 17:06:00,2018-01-12 18:00:00,2018-01-12 18:10:00,2018-01-12 00:00:00,-64.0
91,9028779,IDUMA,ZGGG,2018-01-12 15:58:00,2018-01-12 16:00:00,2018-01-12 16:10:00,2018-01-12 00:00:00,-12.0
92,9028786,IDUMA,ZGGG,2018-01-12 14:29:00,2018-01-12 14:55:00,2018-01-12 15:05:00,2018-01-12 00:00:00,-36.0
93,9028795,IDUMA,ZGGG,2018-01-12 14:56:00,2018-01-12 15:25:00,2018-01-12 15:35:00,2018-01-12 00:00:00,-39.0
94,9028809,IDUMA,ZGGG,2018-01-12 15:13:00,2018-01-12 15:35:00,2018-01-12 15:45:00,2018-01-12 00:00:00,-32.0
95,9028838,IDUMA,ZGGG,2018-01-12 18:21:00,2018-01-12 17:05:00,2018-01-12 17:15:00,2018-01-12 00:00:00,66.0
96,9028875,IDUMA,ZGGG,2018-01-12 15:57:00,2018-01-12 16:00:00,2018-01-12 16:10:00,2018-01-12 00:00:00,-13.0
97,9028877,IDUMA,ZGGG,2018-01-12 13:53:00,2018-01-12 13:40:00,2018-01-12 13:50:00,2018-01-12 00:00:00,3.0
98,9029459,IDUMA,ZGGG,2018-01-12 15:53:00,2018-01-12 16:05:00,2018-01-12 16:15:00,2018-01-12 00:00:00,-22.0
99,9031449,IDUMA,ZGGG,2018-01-13 06:05:00,2018-01-13 06:20:00,2018-01-13 06:30:00,2018-01-13 00:00:00,-25.0
100,9031452,IDUMA,ZGGG,2018-01-12 22:34:00,2018-01-12 22:45:00,2018-01-12 22:55:00,2018-01-12 00:00:00,-21.0
101,9031473,IDUMA,ZGGG,2018-01-12 22:03:00,2018-01-12 22:20:00,2018-01-12 22:30:00,2018-01-12 00:00:00,-27.0
102,9031679,IDUMA,ZGGG,2018-01-13 01:20:00,2018-01-13 00:55:00,2018-01-13 01:05:00,2018-01-13 00:00:00,15.0
103,9032168,IDUMA,ZGGG,2018-01-12 23:20:00,2018-01-12 23:10:00,2018-01-12 23:20:00,2018-01-12 00:00:00,0.0
104,9032516,IDUMA,ZGGG,2018-01-13 00:22:00,2018-01-12 23:45:00,2018-01-12 23:55:00,2018-01-12 00:00:00,27.0
105,9032525,IDUMA,ZGGG,2018-01-12 23:33:00,2018-01-12 23:55:00,2018-01-13 00:05:00,2018-01-13 00:00:00,-32.0
106,9032566,IDUMA,ZGGG,2018-01-12 20:47:00,2018-01-12 20:55:00,2018-01-12 21:05:00,2018-01-12 00:00:00,-18.0
107,9032571,IDUMA,ZGGG,2018-01-12 20:43:00,2018-01-12 20:50:00,2018-01-12 21:00:00,2018-01-12 00:00:00,-17.0
108,9032580,IDUMA,ZGGG,2018-01-12 20:16:00,2018-01-12 20:10:00,2018-01-12 20:20:00,2018-01-12 00:00:00,-4.0
109,9032813,IDUMA,ZGGG,2018-01-13 00:41:00,2018-01-13 00:40:00,2018-01-13 00:50:00,2018-01-13 00:00:00,-9.0
110,9032941,IDUMA,ZGGG,2018-01-12 22:27:00,2018-01-12 20:15:00,2018-01-12 20:25:00,2018-01-12 00:00:00,122.0
111,9033021,IDUMA,ZGGG,2018-01-13 00:04:00,2018-01-13 00:10:00,2018-01-13 00:20:00,2018-01-13 00:00:00,-16.0
112,9033023,IDUMA,ZGGG,2018-01-13 01:11:00,2018-01-13 01:20:00,2018-01-13 01:30:00,2018-01-13 00:00:00,-19.0
113,9033414,IDUMA,ZGGG,2018-01-12 23:49:00,2018-01-12 23:05:00,2018-01-12 23:15:00,2018-01-12 00:00:00,34.0
114,9033485,IDUMA,ZGGG,2018-01-13 01:36:00,2018-01-13 02:05:00,2018-01-13 02:15:00,2018-01-13 00:00:00,-39.0
115,9034167,IDUMA,ZGGG,2018-01-13 02:04:00,2018-01-13 02:10:00,2018-01-13 02:20:00,2018-01-13 00:00:00,-16.0
116,9034218,IDUMA,ZGGG,2018-01-13 02:41:00,2018-01-13 03:00:00,2018-01-13 03:10:00,2018-01-13 00:00:00,-29.0
117,9034729,IDUMA,ZGGG,2018-01-13 13:55:00,2018-01-13 13:55:00,2018-01-13 14:05:00,2018-01-13 00:00:00,-10.0
118,9034893,IDUMA,ZGGG,2018-01-13 13:41:00,2018-01-13 13:05:00,2018-01-13 13:15:00,2018-01-13 00:00:00,26.0
119,9035434,IDUMA,ZGGG,2018-01-13 08:26:00,2018-01-13 08:50:00,2018-01-13 09:00:00,2018-01-13 00:00:00,-34.0
120,9035510,IDUMA,ZGGG,2018-01-13 09:30:00,2018-01-13 09:45:00,2018-01-13 09:55:00,2018-01-13 00:00:00,-25.0
121,9035511,IDUMA,ZGGG,2018-01-13 10:08:00,2018-01-13 10:30:00,2018-01-13 10:40:00,2018-01-13 00:00:00,-32.0
122,9035512,IDUMA,ZGGG,2018-01-13 09:58:00,2018-01-13 10:20:00,2018-01-13 10:30:00,2018-01-13 00:00:00,-32.0
123,9035760,IDUMA,ZGGG,2018-01-13 10:10:00,2018-01-13 10:30:00,2018-01-13 10:40:00,2018-01-13 00:00:00,-30.0
124,9036099,IDUMA,ZGGG,2018-01-13 12:05:00,2018-01-13 12:05:00,2018-01-13 12:15:00,2018-01-13 00:00:00,-10.0
125,9036565,IDUMA,ZGGG,2018-01-13 09:55:00,2018-01-13 10:10:00,2018-01-13 10:20:00,2018-01-13 00:00:00,-25.0
126,9037020,IDUMA,ZGGG,2018-01-13 14:00:00,2018-01-13 14:15:00,2018-01-13 14:25:00,2018-01-13 00:00:00,-25.0
127,9037210,IDUMA,ZGGG,2018-01-13 11:05:00,2018-01-13 11:35:00,2018-01-13 11:45:00,2018-01-13 00:00:00,-40.0
128,9037308,IDUMA,ZGGG,2018-01-13 09:48:00,2018-01-13 10:05:00,2018-01-13 10:15:00,2018-01-13 00:00:00,-27.0
129,9037705,IDUMA,ZGGG,2018-01-13 19:42:00,2018-01-13 20:00:00,2018-01-13 20:10:00,2018-01-13 00:00:00,-28.0
130,9037707,IDUMA,ZGGG,2018-01-13 19:23:00,2018-01-13 19:45:00,2018-01-13 19:55:00,2018-01-13 00:00:00,-32.0
131,9037709,IDUMA,ZGGG,2018-01-13 21:41:00,2018-01-13 21:35:00,2018-01-13 21:45:00,2018-01-13 00:00:00,-4.0
132,9037713,IDUMA,ZGGG,2018-01-13 14:04:00,2018-01-13 14:15:00,2018-01-13 14:25:00,2018-01-13 00:00:00,-21.0
133,9037715,IDUMA,ZGGG,2018-01-13 16:05:00,2018-01-13 15:55:00,2018-01-13 16:05:00,2018-01-13 00:00:00,0.0
134,9037729,IDUMA,ZGGG,2018-01-13 17:30:00,2018-01-13 17:45:00,2018-01-13 17:55:00,2018-01-13 00:00:00,-25.0
135,9037734,IDUMA,ZGGG,2018-01-13 17:21:00,2018-01-13 17:35:00,2018-01-13 17:45:00,2018-01-13 00:00:00,-24.0
136,9037736,IDUMA,ZGGG,2018-01-13 15:25:00,2018-01-13 15:50:00,2018-01-13 16:00:00,2018-01-13 00:00:00,-35.0
137,9037744,IDUMA,ZGGG,2018-01-13 17:01:00,2018-01-13 17:25:00,2018-01-13 17:35:00,2018-01-13 00:00:00,-34.0
138,9037764,IDUMA,ZGGG,2018-01-13 18:22:00,2018-01-13 18:30:00,2018-01-13 18:40:00,2018-01-13 00:00:00,-18.0
139,9038468,IDUMA,ZGGG,2018-01-13 15:46:00,2018-01-13 15:45:00,2018-01-13 15:55:00,2018-01-13 00:00:00,-9.0
140,9038524,IDUMA,ZGGG,2018-01-13 18:08:00,2018-01-13 18:20:00,2018-01-13 18:30:00,2018-01-13 00:00:00,-22.0
141,9038534,IDUMA,ZGGG,2018-01-13 14:39:00,2018-01-13 14:55:00,2018-01-13 15:05:00,2018-01-13 00:00:00,-26.0
142,9038549,IDUMA,ZGGG,2018-01-13 18:56:00,2018-01-13 19:05:00,2018-01-13 19:15:00,2018-01-13 00:00:00,-19.0
143,9038577,IDUMA,ZGGG,2018-01-13 19:41:00,2018-01-13 20:15:00,2018-01-13 20:25:00,2018-01-13 00:00:00,-44.0
144,9038613,IDUMA,ZGGG,2018-01-13 15:47:00,2018-01-13 15:55:00,2018-01-13 16:05:00,2018-01-13 00:00:00,-18.0
145,9038631,IDUMA,ZGGG,2018-01-13 13:40:00,2018-01-13 14:00:00,2018-01-13 14:10:00,2018-01-13 00:00:00,-30.0
146,9039014,IDUMA,ZGGG,2018-01-13 17:39:00,2018-01-13 18:05:00,2018-01-13 18:15:00,2018-01-13 00:00:00,-36.0
147,9039027,IDUMA,ZGGG,2018-01-13 16:49:00,2018-01-13 17:25:00,2018-01-13 17:35:00,2018-01-13 00:00:00,-46.0
148,9039063,IDUMA,ZGGG,2018-01-13 22:48:00,2018-01-13 20:10:00,2018-01-13 20:20:00,2018-01-13 00:00:00,148.0
149,9039113,IDUMA,ZGGG,2018-01-13 16:31:00,2018-01-13 16:45:00,2018-01-13 16:55:00,2018-01-13 00:00:00,-24.0
150,9039974,IDUMA,ZGGG,2018-01-13 18:28:00,2018-01-13 18:35:00,2018-01-13 18:45:00,2018-01-13 00:00:00,-17.0
151,9039978,IDUMA,ZGGG,2018-01-13 19:15:00,2018-01-13 19:05:00,2018-01-13 19:15:00,2018-01-13 00:00:00,0.0
152,9039980,IDUMA,ZGGG,2018-01-13 22:06:00,2018-01-13 22:00:00,2018-01-13 22:10:00,2018-01-13 00:00:00,-4.0
153,9040430,IDUMA,ZGGG,2018-01-13 18:45:00,2018-01-13 19:05:00,2018-01-13 19:15:00,2018-01-13 00:00:00,-30.0
154,9042470,IDUMA,ZGGG,2018-01-14 01:04:00,2018-01-14 01:05:00,2018-01-14 01:15:00,2018-01-14 00:00:00,-11.0
155,9042638,IDUMA,ZGGG,2018-01-13 23:34:00,2018-01-14 00:10:00,2018-01-14 00:20:00,2018-01-14 00:00:00,-46.0
156,9042639,IDUMA,ZGGG,2018-01-14 01:11:00,2018-01-14 01:35:00,2018-01-14 01:45:00,2018-01-14 00:00:00,-34.0
157,9042898,IDUMA,ZGGG,2018-01-14 00:34:00,2018-01-14 00:45:00,2018-01-14 00:55:00,2018-01-14 00:00:00,-21.0
158,9043006,IDUMA,ZGGG,2018-01-14 00:33:00,2018-01-14 01:15:00,2018-01-14 01:25:00,2018-01-14 00:00:00,-52.0
159,9043011,IDUMA,ZGGG,2018-01-14 01:47:00,2018-01-14 02:25:00,2018-01-14 02:35:00,2018-01-14 00:00:00,-48.0
160,9044945,IDUMA,ZGGG,2018-01-14 10:56:00,2018-01-14 11:35:00,2018-01-14 11:45:00,2018-01-14 00:00:00,-49.0
161,9045352,IDUMA,ZGGG,2018-01-14 10:09:00,2018-01-14 10:00:00,2018-01-14 10:10:00,2018-01-14 00:00:00,-1.0
162,9045383,IDUMA,ZGGG,2018-01-14 13:27:00,2018-01-14 13:40:00,2018-01-14 13:50:00,2018-01-14 00:00:00,-23.0
163,9045538,IDUMA,ZGGG,2018-01-14 14:51:00,2018-01-14 15:05:00,2018-01-14 15:15:00,2018-01-14 00:00:00,-24.0
164,9045631,IDUMA,ZGGG,2018-01-14 07:42:00,2018-01-14 08:10:00,2018-01-14 08:20:00,2018-01-14 00:00:00,-38.0
165,9045705,IDUMA,ZGGG,2018-01-14 10:50:00,2018-01-14 11:05:00,2018-01-14 11:15:00,2018-01-14 00:00:00,-25.0
166,9046605,IDUMA,ZGGG,2018-01-14 08:09:00,2018-01-14 08:55:00,2018-01-14 09:05:00,2018-01-14 00:00:00,-56.0
167,9046658,IDUMA,ZGGG,2018-01-14 11:47:00,2018-01-14 10:10:00,2018-01-14 10:20:00,2018-01-14 00:00:00,87.0
168,9046831,IDUMA,ZGGG,2018-01-14 13:00:00,2018-01-14 12:55:00,2018-01-14 13:05:00,2018-01-14 00:00:00,-5.0
169,9047516,IDUMA,ZGGG,2018-01-14 18:19:00,2018-01-14 18:45:00,2018-01-14 18:55:00,2018-01-14 00:00:00,-36.0
170,9047680,IDUMA,ZGGG,2018-01-14 17:16:00,2018-01-14 17:15:00,2018-01-14 17:25:00,2018-01-14 00:00:00,-9.0
171,9047681,IDUMA,ZGGG,2018-01-14 15:31:00,2018-01-14 15:15:00,2018-01-14 15:25:00,2018-01-14 00:00:00,6.0
172,9047689,IDUMA,ZGGG,2018-01-14 19:02:00,2018-01-14 19:15:00,2018-01-14 19:25:00,2018-01-14 00:00:00,-23.0
173,9047697,IDUMA,ZGGG,2018-01-14 19:11:00,2018-01-14 18:55:00,2018-01-14 19:05:00,2018-01-14 00:00:00,6.0
174,9047923,IDUMA,ZGGG,2018-01-14 17:43:00,2018-01-14 18:10:00,2018-01-14 18:20:00,2018-01-14 00:00:00,-37.0
175,9047926,IDUMA,ZGGG,2018-01-14 15:35:00,2018-01-14 15:55:00,2018-01-14 16:05:00,2018-01-14 00:00:00,-30.0
176,9047999,IDUMA,ZGGG,2018-01-14 14:22:00,2018-01-14 14:50:00,2018-01-14 15:00:00,2018-01-14 00:00:00,-38.0
177,9048032,IDUMA,ZGGG,2018-01-14 15:43:00,2018-01-14 16:00:00,2018-01-14 16:10:00,2018-01-14 00:00:00,-27.0
178,9048409,IDUMA,ZGGG,2018-01-14 14:59:00,2018-01-14 14:45:00,2018-01-14 14:55:00,2018-01-14 00:00:00,4.0
179,9048456,IDUMA,ZGGG,2018-01-14 19:57:00,2018-01-14 19:00:00,2018-01-14 19:10:00,2018-01-14 00:00:00,47.0
180,9049020,IDUMA,ZGGG,2018-01-14 18:27:00,2018-01-14 18:40:00,2018-01-14 18:50:00,2018-01-14 00:00:00,-23.0
181,9049211,IDUMA,ZGGG,2018-01-14 15:09:00,2018-01-14 14:45:00,2018-01-14 14:55:00,2018-01-14 00:00:00,14.0
182,9049385,IDUMA,ZGGG,2018-01-14 14:46:00,2018-01-14 14:25:00,2018-01-14 14:35:00,2018-01-14 00:00:00,11.0
183,9049531,IDUMA,ZGGG,2018-01-14 15:24:00,2018-01-14 16:00:00,2018-01-14 16:10:00,2018-01-14 00:00:00,-46.0
184,9049778,IDUMA,ZGGG,2018-01-14 18:35:00,2018-01-14 18:50:00,2018-01-14 19:00:00,2018-01-14 00:00:00,-25.0
185,9049780,IDUMA,ZGGG,2018-01-14 18:54:00,2018-01-14 19:05:00,2018-01-14 19:15:00,2018-01-14 00:00:00,-21.0
