,FlightPlanID,GUFI,ADES,ALDT,SIBT,SIBT+10,Date,DelayTime
676,9066939,IGONO,ZGGG,2018-01-16 15:25:00,2018-01-16 15:40:00,2018-01-16 15:50:00,2018-01-16 00:00:00,-25.0
677,9067266,IGONO,ZGGG,2018-01-16 16:28:00,2018-01-16 15:10:00,2018-01-16 15:20:00,2018-01-16 00:00:00,68.0
678,9067306,IGONO,ZGGG,2018-01-16 18:03:00,2018-01-16 18:10:00,2018-01-16 18:20:00,2018-01-16 00:00:00,-17.0
679,9067384,IGONO,ZGGG,2018-01-16 19:33:00,2018-01-16 19:50:00,2018-01-16 20:00:00,2018-01-16 00:00:00,-27.0
680,9067406,IGONO,ZGGG,2018-01-16 20:02:00,2018-01-16 18:15:00,2018-01-16 18:25:00,2018-01-16 00:00:00,97.0
681,9067411,IGONO,ZGGG,2018-01-16 13:21:00,2018-01-16 13:40:00,2018-01-16 13:50:00,2018-01-16 00:00:00,-29.0
682,9067414,IGONO,ZGGG,2018-01-16 16:43:00,2018-01-16 16:00:00,2018-01-16 16:10:00,2018-01-16 00:00:00,33.0
683,9067420,IGONO,ZGGG,2018-01-16 14:30:00,2018-01-16 14:55:00,2018-01-16 15:05:00,2018-01-16 00:00:00,-35.0
684,9067437,IGONO,ZGGG,2018-01-16 15:02:00,2018-01-16 14:40:00,2018-01-16 14:50:00,2018-01-16 00:00:00,12.0
685,9067470,IGONO,ZGGG,2018-01-16 16:45:00,2018-01-16 17:05:00,2018-01-16 17:15:00,2018-01-16 00:00:00,-30.0
686,9067480,IGONO,ZGGG,2018-01-16 20:08:00,2018-01-16 18:25:00,2018-01-16 18:35:00,2018-01-16 00:00:00,93.0
687,9067499,IGONO,ZGGG,2018-01-16 16:09:00,2018-01-16 15:55:00,2018-01-16 16:05:00,2018-01-16 00:00:00,4.0
688,9067501,IGONO,ZGGG,2018-01-16 16:36:00,2018-01-16 16:25:00,2018-01-16 16:35:00,2018-01-16 00:00:00,1.0
689,9067517,IGONO,ZGGG,2018-01-16 13:37:00,2018-01-16 14:00:00,2018-01-16 14:10:00,2018-01-16 00:00:00,-33.0
690,9067814,IGONO,ZGGG,2018-01-16 16:18:00,2018-01-16 16:05:00,2018-01-16 16:15:00,2018-01-16 00:00:00,3.0
691,9067821,IGONO,ZGGG,2018-01-16 15:27:00,2018-01-16 15:40:00,2018-01-16 15:50:00,2018-01-16 00:00:00,-23.0
692,9067890,IGONO,ZGGG,2018-01-16 15:58:00,2018-01-16 16:00:00,2018-01-16 16:10:00,2018-01-16 00:00:00,-12.0
693,9067924,IGONO,ZGGG,2018-01-16 15:55:00,2018-01-16 16:10:00,2018-01-16 16:20:00,2018-01-16 00:00:00,-25.0
694,9068137,IGONO,ZGGG,2018-01-16 18:31:00,2018-01-16 18:35:00,2018-01-16 18:45:00,2018-01-16 00:00:00,-14.0
695,9068385,IGONO,ZGGG,2018-01-16 18:33:00,2018-01-16 18:40:00,2018-01-16 18:50:00,2018-01-16 00:00:00,-17.0
696,9068794,IGONO,ZGGG,2018-01-16 18:58:00,2018-01-16 19:00:00,2018-01-16 19:10:00,2018-01-16 00:00:00,-12.0
697,9069087,IGONO,ZGGG,2018-01-16 21:50:00,2018-01-16 19:35:00,2018-01-16 19:45:00,2018-01-16 00:00:00,125.0
698,9069095,IGONO,ZGGG,2018-01-16 19:11:00,2018-01-16 19:10:00,2018-01-16 19:20:00,2018-01-16 00:00:00,-9.0
699,9069098,IGONO,ZGGG,2018-01-16 17:41:00,2018-01-16 17:50:00,2018-01-16 18:00:00,2018-01-16 00:00:00,-19.0
700,9069281,IGONO,ZGGG,2018-01-16 18:31:00,2018-01-16 19:05:00,2018-01-16 19:15:00,2018-01-16 00:00:00,-44.0
701,9069426,IGONO,ZGGG,2018-01-16 15:39:00,2018-01-16 16:00:00,2018-01-16 16:10:00,2018-01-16 00:00:00,-31.0
702,9069430,IGONO,ZGGG,2018-01-16 20:21:00,2018-01-16 19:15:00,2018-01-16 19:25:00,2018-01-16 00:00:00,56.0
703,9070161,IGONO,ZGGG,2018-01-16 23:59:00,2018-01-17 00:20:00,2018-01-17 00:30:00,2018-01-17 00:00:00,-31.0
704,9070190,IGONO,ZGGG,2018-01-16 20:36:00,2018-01-16 21:00:00,2018-01-16 21:10:00,2018-01-16 00:00:00,-34.0
705,9070301,IGONO,ZGGG,2018-01-17 03:05:00,2018-01-17 03:30:00,2018-01-17 03:40:00,2018-01-17 00:00:00,-35.0
706,9070308,IGONO,ZGGG,2018-01-17 00:39:00,2018-01-17 00:05:00,2018-01-17 00:15:00,2018-01-17 00:00:00,24.0
707,9070429,IGONO,ZGGG,2018-01-17 02:21:00,2018-01-17 01:20:00,2018-01-17 01:30:00,2018-01-17 00:00:00,51.0
708,9070430,IGONO,ZGGG,2018-01-17 00:37:00,2018-01-17 01:10:00,2018-01-17 01:20:00,2018-01-17 00:00:00,-43.0
709,9070432,IGONO,ZGGG,2018-01-17 01:10:00,2018-01-17 01:25:00,2018-01-17 01:35:00,2018-01-17 00:00:00,-25.0
710,9070436,IGONO,ZGGG,2018-01-17 01:05:00,2018-01-17 01:15:00,2018-01-17 01:25:00,2018-01-17 00:00:00,-20.0
711,9070460,IGONO,ZGGG,2018-01-17 00:47:00,2018-01-17 00:20:00,2018-01-17 00:30:00,2018-01-17 00:00:00,17.0
712,9070793,IGONO,ZGGG,2018-01-16 21:30:00,2018-01-16 21:30:00,2018-01-16 21:40:00,2018-01-16 00:00:00,-10.0
713,9070801,IGONO,ZGGG,2018-01-16 20:12:00,2018-01-16 20:30:00,2018-01-16 20:40:00,2018-01-16 00:00:00,-28.0
714,9070805,IGONO,ZGGG,2018-01-17 00:02:00,2018-01-16 23:55:00,2018-01-17 00:05:00,2018-01-17 00:00:00,-3.0
